state_name,industry_name,YEAR,firms_01: Total,firms_02: <5,firms_03: 5-9,firms_04: 10-19,firms_05: <20,firms_06: 20-99,firms_07: 100-499,firms_08: <500,firms_09: 500+,establishments_01: Total,establishments_02: <5,establishments_03: 5-9,establishments_04: 10-19,establishments_05: <20,establishments_06: 20-99,establishments_07: 100-499,establishments_08: <500,establishments_09: 500+,employment_01: Total,employment_02: <5,employment_03: 5-9,employment_04: 10-19,employment_05: <20,employment_06: 20-99,employment_07: 100-499,employment_08: <500,employment_09: 500+,annual_payroll_01: Total,annual_payroll_02: <5,annual_payroll_03: 5-9,annual_payroll_04: 10-19,annual_payroll_05: <20,annual_payroll_06: 20-99,annual_payroll_07: 100-499,annual_payroll_08: <500,annual_payroll_09: 500+
Alabama,Real Estate and Rental and Leasing,2014,14753,10545,1675,855,13075,749,402,14226,527,20025,10550,1770,965,13285,1595,1585,16465,3560,110214,15852,10221,10439,38238,20571,18045,78812,30323,4370736000,569955000,360939000,357136000,1302097000,888755000,684160000,2966998000,1347131000
Alabama,Retail Trade,2014,55023,30858,11334,5415,47607,4426,971,53004,2019,90145,30930,11555,5995,48480,7910,3450,59840,30305,1048735,55262,70908,68928,199776,151207,75639,436148,570164,25545143000,1368875000,1764945000,1968722000,5144350000,5001203000,2411797000,12713137000,12139387000
Alabama,Total,2014,73154,39562,13603,8215,61380,7360,1974,70714,2440,97714,39608,13762,8646,62016,10089,5286,77391,20323,1604016,73102,89294,109479,271875,270725,229614,772214,831802,64291502000,2432346000,2801306000,3734685000,8968337000,10105607000,8942163000,28016107000,36275395000
Alabama,Transportation and Warehousing,2014,12322,6570,1684,1052,9306,1289,548,11143,1179,14465,6570,1685,1065,9320,1410,730,11460,3005,290443,8978,9775,12013,34891,39380,32741,118087,148934,12577529000,374887000,345337000,442735000,1217941000,1409179000,1618192000,4454375000,7072827000
Alabama,Utilities,2014,566,145,135,25,305,115,47,467,99,2180,145,135,25,305,215,135,655,1525,10948,301,836,260,1397,5420,2997,10593,8991,905624000,9065000,31276000,10882000,51687000,362918000,223768000,669463000,812979000
Alabama,Wholesale Trade,2014,21043,8893,3210,2526,14629,2716,1402,18747,2296,26740,8910,3250,2630,14790,3550,2455,20795,5945,349342,13513,18796,29920,65968,72643,60538,215697,114539,19287357000,715196000,955082000,1509256000,3230208000,3665689000,3173876000,10741645000,7589331000
Alaska,Accommodation and Food Services,2014,9025,4360,1691,1405,7456,1155,192,8803,222,10600,4385,1710,1425,7520,1445,770,9735,865,136728,4916,11130,17831,34517,41682,23460,101399,33816,3549901000,322644000,218784000,341887000,890345000,898891000,521249000,2361915000,1157484000
Alaska,Administrative and Support and Waste Management and Remediation Services,2014,4921,2870,785,435,4090,344,93,4527,394,5645,2870,785,460,4115,405,200,4720,925,90507,3582,4629,4350,13857,9586,5843,34602,48365,4277250000,178291000,166757000,166932000,565742000,345444000,188889000,1415760000,2564194000
Alaska,"Agriculture, Forestry, Fishing and Hunting",2014,2195,2085,25,45,2155,15,15,2185,10,2200,2085,25,45,2155,15,15,2185,15,4736,762,76,394,1706,0,0,3446,0,271152000,106270000,2946000,27921000,140487000,0,0,222392000,0
Alaska,"Arts, Entertainment, and Recreation",2014,2567,1810,290,250,2350,170,27,2547,20,2740,1815,295,290,2400,185,45,2630,110,21448,1673,1438,3231,6739,4867,2006,15364,0,489970000,119182000,31915000,67941000,226258000,102633000,29121000,386334000,0
Alaska,Construction,2014,12199,8430,1890,931,11251,572,118,11941,258,12555,8430,1890,935,11255,590,180,12025,530,100533,10754,11508,10772,35758,17146,7380,65096,32123,8633121000,899335000,830243000,903456000,2687056000,1653454000,813873000,5689274000,2727310000
Alaska,Educational Services,2014,1133,575,190,165,930,120,40,1090,43,1305,575,190,180,945,125,165,1235,70,13543,644,971,1579,3939,3288,2665,12202,1317,385068000,24953000,23318000,48405000,108313000,89800000,70005000,342483000,38919000
Alaska,Finance and Insurance,2014,2206,1170,365,105,1640,140,98,1878,328,3855,1170,370,110,1650,275,395,2320,1535,35666,1634,1971,773,4406,3100,27,9762,15553,2348866000,99260000,102153000,62571000,298255000,166464000,173812000,755735000,1125435000
Alaska,Health Care and Social Assistance,2014,10330,4890,2235,1550,8675,890,424,9989,341,12530,4890,2235,1605,8730,1160,885,10775,1755,224161,7282,14527,18922,43631,29420,57978,136955,76788,13110887000,600483000,758098000,1173182000,2655926000,1713959000,2700075000,7254131000,5184650000
Alaska,Information,2014,1030,420,175,105,700,125,73,898,132,2065,420,175,120,715,220,215,1150,915,32665,261,587,724,2195,2608,2876,9570,9094,2121939000,21969000,43474000,26647000,102248000,135188000,170795000,517478000,1469683000
Alaska,Management of Companies and Enterprises,2014,629,30,15,20,65,146,161,372,257,885,30,15,20,65,150,185,400,485,36390,0,24,0,200,1560,5803,7655,28878,4026628000,0,3544000,0,23850000,94755000,385759000,511210000,3529558000
Alaska,Manufacturing,2014,2303,1220,435,215,1870,240,35,2145,158,2645,1220,440,215,1875,265,65,2205,440,59962,903,1898,1532,6025,5210,4794,18597,39955,2565906000,85563000,124733000,79324000,367244000,234441000,249901000,962382000,1509055000
Alaska,"Mining, Quarrying, and Oil and Gas Extraction",2014,740,335,65,95,495,50,59,604,136,890,335,65,95,495,50,60,605,285,53296,202,0,884,1638,1080,4631,7810,41078,6361883000,44063000,23866000,109380000,272765000,147594000,514666000,1046592000,4998455000
Alaska,Other,2014,42,41,1,0,42,0,0,42,0,42,41,1,0,42,0,0,42,0,0,0,0,0,0,0,0,0,0,904000,722000,0,0,904000,0,0,904000,0
Alaska,Other Services (except Public Administration),2014,8419,5100,1858,725,7683,440,85,8208,211,9075,5110,1890,775,7775,605,295,8675,400,49285,8674,10955,7687,29521,11415,1438,46376,1380,1690699000,286569000,359087000,317943000,987330000,435912000,43681000,1557536000,91623000
Alaska,"Professional, Scientific, and Technical Services",2014,8614,5480,1020,725,7225,525,248,7998,616,9625,5480,1025,745,7250,645,355,8250,1375,92574,6610,5642,8437,23261,14673,12210,53622,35377,6664272000,490478000,434120000,619300000,1585135000,1122073000,960735000,3826107000,2703439000
Alaska,Real Estate and Rental and Leasing,2014,4032,2970,445,190,3605,173,71,3849,183,4525,2990,455,225,3670,275,235,4180,345,20734,3384,2395,1733,8257,3788,1508,16129,2903,1034372000,159798000,93686000,72930000,361955000,159471000,68156000,700453000,273111000
Alaska,Retail Trade,2014,9469,4683,1927,1261,7871,829,196,8896,573,12480,4745,1975,1380,8100,1305,575,9980,2500,158470,5528,10961,12727,33932,19586,8754,73242,50141,5008056000,277870000,354949000,442865000,1135156000,772764000,396164000,2553304000,1571987000
Alaska,Total,2014,16841,10081,2839,1735,14655,1220,349,16224,617,20752,10125,2885,1857,14867,1729,1141,17737,3015,266886,15106,18847,22849,56802,42704,43255,142761,124125,15275131000,833597000,821296000,1093823000,2748716000,2076749000,2326608000,7152073000,8123058000
Alaska,Transportation and Warehousing,2014,4459,2768,465,315,3548,268,205,4021,438,5705,2790,465,325,3580,385,535,4500,1205,73298,1686,1965,2291,8206,7131,5392,32021,35398,4850213000,259977000,116663000,164046000,594484000,408908000,550092000,1889019000,2561755000
Alaska,Utilities,2014,312,90,60,42,192,67,41,300,12,500,90,70,45,205,90,160,455,45,9148,12,263,453,982,1610,4172,8311,0,847430000,4289000,10660000,23343000,48795000,142616000,417112000,769094000,0
Alaska,Wholesale Trade,2014,2777,965,340,270,1575,338,243,2156,621,3725,990,345,290,1625,455,370,2450,1275,42317,834,1326,2029,5650,5727,5717,21064,11745,2797634000,64914000,94918000,121671000,342142000,318738000,361885000,1266599000,1115522000
Arizona,Accommodation and Food Services,2014,41318,13114,8000,8032,29146,9670,1266,40082,1236,59775,13120,8020,8210,29350,11005,5145,45500,14275,1337045,21958,53729,109068,185339,358322,197856,742895,583791,23251143000,636077000,725563000,1487355000,2853770000,5521058000,3031574000,11421680000,11632566000
Arizona,Administrative and Support and Waste Management and Remediation Services,2014,35697,20785,5235,3280,29300,3185,1242,33727,1970,41530,20790,5255,3315,29360,3405,1470,34235,7295,1269757,30380,33410,42736,108475,119390,160218,399739,865650,40899192000,1066167000,1030486000,1331536000,3463005000,3749934000,4858029000,12373879000,28342819000
Arizona,"Agriculture, Forestry, Fishing and Hunting",2014,950,610,150,95,855,65,15,935,15,970,610,150,95,855,75,15,945,25,6823,771,716,973,2528,2163,292,6023,0,221001000,36900000,26570000,26137000,98209000,60882000,9548000,200766000,0
Arizona,"Arts, Entertainment, and Recreation",2014,7885,4230,1075,690,5995,1183,463,7641,244,9005,4230,1075,695,6000,1280,725,8005,1000,193750,3543,5373,7573,17032,43671,65497,135515,42951,6586361000,250163000,165797000,178053000,618296000,811611000,3432257000,4963964000,1135041000
Arizona,Construction,2014,56551,34320,9560,5910,49790,5023,974,55787,764,57190,34320,9560,5915,49795,5060,1130,55985,1205,655665,50738,63013,77208,197240,196205,117074,519369,121317,29898525000,2133151000,2255150000,3043073000,7429592000,8771936000,5555616000,22134422000,7159823000
Arizona,Educational Services,2014,8884,4095,1300,1150,6545,1618,371,8534,350,10400,4100,1300,1180,6580,1775,525,8880,1520,302546,5249,8214,14769,29469,66083,44626,142626,158162,11962522000,224567000,214047000,353741000,802569000,2010655000,1460220000,4332063000,7491566000
Arizona,Finance and Insurance,2014,25334,18160,2590,904,21654,838,792,23284,2050,46925,18185,2610,970,21765,1345,2130,25240,21685,654136,22806,13846,9590,46460,22466,53339,127086,500471,44330687000,1353022000,783266000,824711000,3043127000,1573265000,3545684000,8415768000,32037201000
Arizona,Health Care and Social Assistance,2014,67423,37167,13388,7565,58120,5765,1802,65687,1736,86985,37230,13490,7825,58545,8140,5830,72515,14470,1622306,55814,87876,96540,241468,217325,286156,759075,841518,76453858000,3927826000,3757528000,4215357000,11980476000,9230357000,11607905000,33182372000,42189816000
Arizona,Information,2014,6520,3325,755,465,4545,709,354,5608,912,10555,3330,755,465,4550,845,535,5930,4625,216633,2434,3677,5255,13619,21710,22875,65276,141397,14013584000,272997000,200663000,270630000,981538000,1245247000,1580251000,4029241000,9505925000
Arizona,Management of Companies and Enterprises,2014,3216,325,50,85,460,451,862,1773,1443,4775,325,50,85,460,470,920,1850,2925,239454,396,0,0,1510,5189,31399,38309,200948,19100336000,35415000,19845000,1515000,127320000,351691000,2123165000,2602176000,16456414000
Arizona,Manufacturing,2014,20181,7880,3500,2815,14195,3338,1168,18701,1480,21120,7885,3500,2820,14205,3465,1345,19015,2105,596110,8782,19397,31311,68232,108014,79209,295053,257268,36109014000,551207000,726271000,1224241000,2757007000,4875446000,3655284000,13075397000,20665081000
Arizona,"Mining, Quarrying, and Oil and Gas Extraction",2014,939,385,130,124,639,129,52,820,119,1170,385,130,125,640,145,60,845,325,29160,359,372,1332,2329,3134,0,9037,20207,2873776000,29173000,24338000,62445000,126574000,190346000,0,577112000,3628536000
Arizona,Other,2014,236,230,5,0,235,1,0,236,0,236,230,5,0,235,1,0,236,0,0,0,0,0,0,0,0,0,0,5601000,4483000,729000,0,5212000,0,0,5601000,0
Arizona,Other Services (except Public Administration),2014,48758,29960,9490,4726,44176,3079,801,48056,702,54430,29985,9575,4930,44490,4065,2185,50740,3690,423071,52770,61148,60000,177210,104627,69522,359791,48985,12134292000,1495635000,1560315000,1682489000,4795534000,2734349000,2105697000,9819778000,1822165000
Arizona,"Professional, Scientific, and Technical Services",2014,77502,57335,8427,4473,70235,3883,1348,75466,2036,84255,57345,8450,4545,70340,4470,2190,77000,7255,676427,69756,53949,55947,188888,119938,74834,386888,284360,43008287000,4436515000,2888157000,3197989000,10570815000,7451246000,5612572000,23819332000,19227330000
Arizona,Real Estate and Rental and Leasing,2014,33928,27183,2790,1429,31402,1052,529,32983,945,41840,27235,2890,1565,31690,1580,1885,35155,6685,210824,23857,16971,16770,68060,29069,28613,133969,73203,10111292000,1647695000,605216000,700584000,2974716000,1355310000,1378926000,6279416000,3789134000
Arizona,Retail Trade,2014,49890,27514,9552,5167,42233,3935,1208,47376,2514,89720,27670,9815,5850,43335,6255,4310,53900,35820,1494933,39278,52185,56720,151579,127564,106054,402326,983278,40833779000,1220690000,1463571000,1743554000,4456004000,4320955000,4788454000,13900928000,25456583000
Arizona,Total,2014,103312,61739,16301,10125,88165,9363,2671,100199,3113,134434,61828,16454,10551,88833,11658,6785,107276,27158,2241077,97007,107650,134408,339065,344887,311719,995671,1245406,96796238000,4250601000,3671269000,4669909000,12591779000,12395797000,13034351000,38021927000,58774311000
Arizona,Transportation and Warehousing,2014,13673,7380,1705,1314,10399,1254,652,12305,1368,16030,7380,1705,1345,10430,1380,885,12695,3335,341880,7661,9369,15272,35515,39630,33497,118397,221252,14579896000,365594000,384138000,563995000,1360679000,1374882000,1197078000,4271239000,10344128000
Arizona,Utilities,2014,781,400,110,50,560,42,74,676,105,1280,400,115,50,565,65,250,880,400,29596,734,631,256,2009,350,8222,12280,104,2736717000,21903000,26870000,25299000,75391000,74070000,621707000,817813000,10912000
Arizona,Wholesale Trade,2014,27138,13440,3765,2581,19786,3016,1592,24394,2744,33035,13465,3800,2770,20035,3460,2390,25885,7150,455488,18025,22089,29205,75461,81154,51928,233390,206910,27085500000,1041325000,1111563000,1637742000,3892361000,4298203000,2975107000,12181137000,14185644000
Arkansas,Accommodation and Food Services,2014,20798,6750,3940,4295,14985,4591,576,20152,646,27270,6750,3955,4355,15060,5505,2295,22860,4410,482044,9690,25847,58729,96150,162770,73944,336697,144660,6604065000,263081000,322103000,741664000,1331113000,2127391000,911872000,4450895000,1969352000
Arkansas,Administrative and Support and Waste Management and Remediation Services,2014,11429,6630,1720,925,9275,1042,325,10642,787,12920,6635,1740,955,9330,1170,495,10995,1925,277596,10057,11161,11142,33978,34949,39243,116011,149848,6452838000,337568000,340792000,339884000,1053987000,1037898000,909063000,3244089000,2808536000
Arkansas,"Agriculture, Forestry, Fishing and Hunting",2014,3111,1760,775,320,2855,165,30,3050,61,3240,1760,775,320,2855,180,30,3065,175,21331,2807,4675,3830,12086,4507,1175,20018,781,830205000,135849000,215987000,148264000,523039000,139290000,23965000,743428000,58997000
Arkansas,"Arts, Entertainment, and Recreation",2014,3954,2350,655,405,3410,382,87,3879,75,4025,2360,655,405,3420,405,115,3940,85,43986,3563,4101,5135,13631,12173,6722,36411,3020,874761000,100107000,67656000,83988000,264000000,229725000,141648000,728927000,50838000
Arkansas,Construction,2014,25415,15865,4440,2635,22940,2038,205,25183,232,25650,15865,4440,2635,22940,2085,260,25285,365,203067,25777,28372,34644,91020,66506,20932,186320,10332,8592752000,853101000,939148000,1367512000,3194835000,2990208000,1077488000,7564145000,643706000
Arkansas,Educational Services,2014,2775,1380,420,300,2100,425,150,2675,100,3235,1380,420,310,2110,475,230,2815,420,79009,1592,2373,3925,8679,15609,24030,51229,25551,1699134000,49820000,44197000,71843000,174701000,352577000,599517000,1189454000,462148000
Arkansas,Finance and Insurance,2014,12245,8293,1520,482,10295,690,392,11377,868,21730,8295,1555,695,10545,1885,2510,14940,6790,173142,13041,8750,5928,29254,21280,26603,83129,82021,9988782000,524908000,377994000,290956000,1216731000,1107255000,1299445000,4021274000,5507236000
Arkansas,Health Care and Social Assistance,2014,29775,14250,6225,3695,24170,3293,1334,28797,978,37680,14255,6255,3800,24310,4875,3565,32750,4930,850554,23407,40955,47365,113381,138287,170557,429831,410460,33787556000,1519142000,1563526000,1861038000,4981721000,4461759000,5337720000,15017264000,18555292000
Arkansas,Information,2014,2496,1030,385,275,1690,294,108,2092,404,4935,1030,385,290,1705,360,235,2300,2635,114079,976,1929,3086,6857,8592,2278,23451,59225,6358807000,60966000,58258000,109155000,267784000,461368000,146034000,1063858000,3070053000
Arkansas,Management of Companies and Enterprises,2014,1553,85,45,30,160,315,422,897,656,5595,85,45,30,160,330,465,955,4640,182452,21,182,0,47,3380,10905,14873,167532,18312850000,17027000,14750000,0,37645000,183047000,570884000,806755000,17501014000
Arkansas,Manufacturing,2014,11863,3955,2044,1450,7449,1957,811,10217,1646,13075,3955,2045,1470,7470,2125,1005,10600,2475,664689,4937,10018,15201,35059,61290,51388,176773,431265,28394520000,212924000,363043000,541654000,1268058000,2339750000,2136189000,6704351000,18615203000
Arkansas,"Mining, Quarrying, and Oil and Gas Extraction",2014,1757,765,275,200,1240,185,91,1516,241,2025,765,275,200,1240,190,105,1535,490,39746,1049,1386,2084,5548,5445,4710,17387,21824,3046688000,56314000,69221000,101628000,262932000,287004000,362554000,964819000,2021627000
Arkansas,Other,2014,123,113,10,0,123,0,0,123,0,123,113,10,0,123,0,0,123,0,0,0,61,0,0,0,0,0,0,2799000,1902000,897000,0,2799000,0,0,2799000,0
Arkansas,Other Services (except Public Administration),2014,31343,20255,6380,2403,29038,1739,225,31002,341,32960,20270,6405,2550,29225,2280,430,31935,1025,203099,37275,40292,30319,110281,57199,16942,189630,9193,4856571000,844812000,900175000,724857000,2502146000,1197665000,448221000,4328266000,421053000
Arkansas,"Professional, Scientific, and Technical Services",2014,27121,19371,3695,1765,24831,1122,376,26329,792,29085,19375,3715,1840,24930,1470,920,27320,1765,181344,25730,22443,21943,74890,34821,16571,130430,47271,10012706000,1379220000,946771000,1039865000,3417003000,1923085000,819970000,6385726000,3244959000
Arkansas,Real Estate and Rental and Leasing,2014,11486,9033,1040,417,10490,454,208,11152,334,14335,9040,1055,490,10585,945,775,12305,2030,64640,10235,6064,4047,24387,12578,2274,43573,19062,2146787000,368631000,179229000,142143000,714271000,472200000,111117000,1416346000,693088000
Arkansas,Retail Trade,2014,34710,18050,8148,3793,29991,2631,532,33154,1556,54330,18080,8220,4185,30485,4405,2600,37490,16840,569788,32384,51459,45545,134884,80275,36537,266620,277823,13925205000,766126000,1186510000,1274510000,3249509000,2731087000,1065541000,7339607000,6300338000
Arkansas,Total,2014,50151,28359,9045,5174,42578,4618,1188,48384,1767,64670,28383,9106,5457,42946,6437,3646,53029,11641,992201,48859,59228,68880,176967,169204,134999,481170,511031,38335116000,1663357000,1732282000,2134690000,5530329000,5453465000,4705239000,15689033000,22646083000
Arkansas,Transportation and Warehousing,2014,10115,5584,1565,1005,8154,808,320,9282,833,11810,5600,1565,1035,8200,860,415,9475,2335,234454,7902,8987,11190,30840,28505,20158,81639,122476,11086210000,288778000,337285000,441710000,1094871000,1085882000,967488000,3220713000,6574158000
Arkansas,Utilities,2014,698,400,85,30,515,60,48,623,75,1640,400,85,30,515,135,165,815,825,32105,935,174,359,1753,1214,6845,11744,16668,2626399000,25979000,14833000,12824000,53636000,181165000,461296000,714733000,1575345000
Arkansas,Wholesale Trade,2014,13657,5450,1871,1600,8921,1946,944,11811,1846,17195,5450,1890,1690,9030,2505,1615,13150,4045,216855,7168,10736,18311,41170,49585,28755,135461,68969,11473714000,388807000,464189000,864048000,1805431000,2474338000,1662415000,6651590000,4370258000
California,Accommodation and Food Services,2014,310965,113401,64934,63171,241506,60642,6439,308587,2378,409095,113570,65200,64645,243415,72275,24635,340325,68770,7687190,184947,424492,841457,1450178,2273249,1091212,4846470,2790533,152573545000,5147484000,6326985000,13815437000,25113492000,42574093000,21160729000,89250655000,63294619000
California,Administrative and Support and Waste Management and Remediation Services,2014,181733,110270,27757,17283,155310,17185,5299,177794,3939,214310,110350,27870,17665,155885,18945,7690,182520,31790,6503007,175801,182110,232971,589471,651941,772054,2040714,4326528,286371491000,8014758000,6408232000,8344687000,22771543000,26468943000,27580229000,76923239000,204441264000
California,"Agriculture, Forestry, Fishing and Hunting",2014,9088,5735,1425,725,7885,844,255,8984,104,9305,5735,1425,730,7890,890,360,9140,165,131225,7605,9160,9085,26879,35939,34177,97752,25802,4821510000,468555000,426600000,446266000,1351895000,1604199000,923613000,3911040000,666410000
California,"Arts, Entertainment, and Recreation",2014,106419,81055,9301,6054,96410,7345,1873,105628,791,113135,81080,9320,6125,96525,7945,2895,107365,5770,1608290,54762,59939,79885,219390,298865,286497,818045,767041,77563100000,22156512000,2839279000,3208813000,28220015000,7499109000,13086904000,49898995000,26805284000
California,Construction,2014,333469,213620,55802,32757,302179,26021,3864,332064,1405,337725,213660,55815,32800,302275,26525,5105,333905,3820,3224885,339828,368087,440590,1151260,989370,580811,2723435,492196,185704085000,14634950000,15557100000,21301475000,51493525000,56206435000,37274744000,145118940000,40011650000
California,Educational Services,2014,59889,28908,9245,7918,46071,10110,2673,58854,1035,67870,28970,9300,8090,46360,11605,4515,62480,5390,1976511,41087,61426,107537,214349,404888,419866,1044198,929733,76115627000,1862420000,1531751000,2573642000,5979385000,13282418000,16380718000,35736527000,40294093000
California,Finance and Insurance,2014,142218,102822,18077,7466,128365,7152,2873,138390,3828,250055,103010,18355,8330,129695,11135,13555,154385,95670,2898678,128390,115453,96191,376089,253297,334843,981164,1854283,308678474000,9727007000,7475053000,9202349000,26410626000,27650600000,35259393000,89901681000,214471178000
California,Health Care and Social Assistance,2014,450561,260251,97703,46607,404561,32673,9087,446321,4240,532515,260655,98310,48730,407695,46615,28620,482930,49585,9085642,457227,637145,609405,1715855,1262304,1332661,4314404,4747774,495135632000,27099922000,26605396000,25786803000,79515502000,51638362000,50970748000,182159062000,312519883000
California,Information,2014,79479,53174,8068,5750,66992,6849,2893,76734,2745,110740,53245,8110,5910,67265,7765,4555,79585,31155,3224876,55102,51838,73989,188813,254793,365128,821435,2167024,379198910000,8120317000,3960628000,6346465000,19493772000,22533404000,40216676000,83077910000,218641216000
California,Management of Companies and Enterprises,2014,16018,1491,365,601,2457,3146,4642,10245,5773,26295,1495,370,605,2470,3260,5035,10765,15530,1513710,1449,1695,4350,7854,41053,160956,209920,1303790,199912540000,401000000,100955000,332930000,834975000,3353955000,13780070000,17970345000,181942195000
California,Manufacturing,2014,181990,74749,33392,26570,134711,31719,8458,174888,7102,191465,74765,33460,26640,134865,32640,10275,177780,13685,5658809,129080,215936,354135,716235,1231108,1050042,3078240,2336570,355959996000,5952584000,8556567000,14971422000,29760087000,59048246000,57562940000,150574487000,182029209000
California,"Mining, Quarrying, and Oil and Gas Extraction",2014,3207,1470,410,389,2269,412,192,2873,334,4195,1470,410,400,2280,425,265,2970,1225,133554,2152,2556,4741,9768,13489,19254,47885,84816,12184735000,221339000,148656000,357732000,738644000,1222771000,1470141000,3924230000,8158170000
California,Other,2014,2666,2565,80,19,2664,2,0,2666,0,2666,2565,80,19,2664,2,0,2666,0,0,0,492,243,0,0,0,0,0,83160000,69438000,10218000,3179000,82835000,0,0,83160000,0
California,Other Services (except Public Administration),2014,327001,210447,60445,29857,300749,21487,3242,325478,1523,361085,210590,60855,31020,302465,26845,9190,338500,22585,2839556,382108,389443,391203,1165317,754754,373175,2305395,496099,89393055000,10876557000,10806983000,11576645000,33257855000,23546467000,13392098000,70577420000,16998045000
California,"Professional, Scientific, and Technical Services",2014,558826,408542,70164,37345,516051,29143,7369,552563,6263,601830,408690,70415,38440,517545,34425,13375,565345,36485,6109440,542970,459637,491135,1548533,1018259,770866,3352575,2660406,528063549000,39971515000,28564035000,35175070000,103710620000,88474045000,76167082000,268837280000,256893490000
