state_name,industry_name,YEAR,firms_01: Total,firms_02: <5,firms_03: 5-9,firms_04: 10-19,firms_05: <20,firms_06: 20-99,firms_07: 100-499,firms_08: <500,firms_09: 500+,establishments_01: Total,establishments_02: <5,establishments_03: 5-9,establishments_04: 10-19,establishments_05: <20,establishments_06: 20-99,establishments_07: 100-499,establishments_08: <500,establishments_09: 500+,employment_01: Total,employment_02: <5,employment_03: 5-9,employment_04: 10-19,employment_05: <20,employment_06: 20-99,employment_07: 100-499,employment_08: <500,employment_09: 500+,annual_payroll_01: Total,annual_payroll_02: <5,annual_payroll_03: 5-9,annual_payroll_04: 10-19,annual_payroll_05: <20,annual_payroll_06: 20-99,annual_payroll_07: 100-499,annual_payroll_08: <500,annual_payroll_09: 500+
Alaska,Manufacturing,2016,2257,1155,420,240,1815,235,40,2090,167,2660,1155,430,245,1830,255,80,2165,495,60645,1495,1938,2443,7108,4798,4320,18719,39180,2700786000,89494000,75709000,149311000,364919000,238180000,253310000,983820000,1581654000
Alaska,"Mining, Quarrying, and Oil and Gas Extraction",2016,699,300,80,65,445,60,49,554,145,875,300,80,65,445,60,55,560,315,56827,304,433,569,1702,1877,3062,8103,46836,6911926000,35312000,67992000,67727000,222955000,271628000,354282000,1082091000,5644214000
Alaska,Other,2016,40,38,2,0,40,0,0,40,0,40,38,2,0,40,0,0,40,0,51,41,0,0,51,0,0,51,0,1012000,916000,0,0,1012000,0,0,1012000,0
Alaska,Other Services (except Public Administration),2016,8409,5115,1803,825,7743,360,95,8198,211,9115,5125,1820,890,7835,525,370,8730,385,48645,9212,11126,10549,31255,10250,2163,45335,2575,1704777000,299681000,360641000,390946000,1070003000,345945000,91006000,1571313000,108520000
Alaska,"Professional, Scientific, and Technical Services",2016,8754,5710,930,695,7335,507,270,8112,642,9800,5710,940,710,7360,615,365,8340,1460,96889,8798,5773,8611,23742,13367,18507,57271,36994,6885122000,512044000,379584000,608290000,1533490000,1025700000,1143809000,3792048000,2924847000
Alaska,Real Estate and Rental and Leasing,2016,4171,3140,385,215,3740,183,68,3991,180,4665,3145,405,265,3815,280,230,4325,340,22305,4458,2356,2270,9496,4257,1448,18125,3196,1080700000,189739000,102820000,88535000,400947000,201281000,75950000,817801000,206649000
Alaska,Retail Trade,2016,9471,4714,1884,1224,7822,855,176,8853,618,12390,4755,1920,1345,8020,1315,510,9845,2545,174930,7874,11978,14754,35653,22503,10685,72679,75959,5648780000,310946000,345490000,452616000,1139978000,839089000,404147000,2509601000,2278436000
Alaska,Total,2016,17059,10175,2908,1753,14836,1233,339,16408,651,21077,10211,2947,1872,15030,1759,1154,17943,3134,266072,14954,19052,23195,57201,43028,40918,141147,124925,15239195000,845550000,831772000,1158376000,2835698000,2113534000,2175468000,7124700000,8114495000
Alaska,Transportation and Warehousing,2016,4535,2788,475,325,3588,318,217,4123,412,5725,2795,475,330,3600,465,515,4580,1145,79840,3160,2685,3232,10082,8016,12492,35698,37600,5093863000,265556000,127112000,173460000,631442000,481989000,662764000,2086239000,2694139000
Alaska,Utilities,2016,307,85,50,50,185,62,40,287,20,535,85,50,60,195,110,155,460,75,9287,148,228,568,1103,1778,3940,8455,624,868629000,4064000,14601000,19437000,45802000,164504000,398085000,775130000,70732000
Alaska,Wholesale Trade,2016,2685,915,330,272,1517,291,223,2031,654,3695,940,330,305,1575,375,370,2320,1375,44262,1270,1588,2368,6569,5182,5999,21917,19120,2753067000,74853000,88307000,133769000,374685000,299453000,366084000,1284980000,1277401000
Arizona,Accommodation and Food Services,2016,43509,13564,8150,8566,30280,10608,1310,42198,1311,62730,13570,8185,8650,30405,11890,5255,47550,15180,1452480,21607,55344,117780,194770,402101,208621,806010,644899,26795550000,936962000,831523000,1781115000,3550361000,6685637000,3558958000,13816735000,12956857000
Arizona,Administrative and Support and Waste Management and Remediation Services,2016,36297,21100,5220,3428,29748,3312,1155,34215,2082,41850,21105,5255,3450,29810,3485,1340,34635,7215,1353641,32878,34252,44882,112278,125343,152077,391558,939602,46863617000,1288354000,1078960000,1425349000,3805985000,4113634000,4855115000,12847710000,32025191000
Arizona,"Agriculture, Forestry, Fishing and Hunting",2016,1040,705,130,90,925,85,10,1020,20,1060,705,130,90,925,95,10,1030,30,7406,978,748,861,2829,2659,0,6636,608,284232000,42040000,27769000,33758000,114118000,108804000,0,261822000,17314000
Arizona,"Arts, Entertainment, and Recreation",2016,8413,4660,1015,845,6520,1175,414,8109,304,9625,4665,1015,850,6530,1275,675,8480,1145,238268,5982,6435,11254,24247,45850,66596,139667,95177,7994786000,266583000,171702000,252875000,712651000,817894000,2851817000,4456711000,3459008000
Arizona,Construction,2016,58907,34935,10050,6340,51325,5698,1100,58123,784,59605,34935,10050,6350,51335,5720,1280,58335,1270,705964,55430,66385,84845,206785,226735,142793,577321,123955,35186155000,2357585000,2501877000,3605310000,8471565000,10687995000,7537746000,26748846000,8173975000
Arizona,Educational Services,2016,9410,4410,1260,1305,6975,1686,401,9062,348,10725,4415,1260,1330,7005,1835,575,9415,1310,304410,6450,8197,17089,31960,70368,46374,149328,153411,11499699000,259833000,211776000,434897000,912358000,2047764000,1547164000,4538703000,6897677000
Arizona,Finance and Insurance,2016,26235,18804,2685,829,22318,878,790,23986,2249,48030,18820,2695,880,22395,1445,2180,26020,22010,738118,29795,17463,10283,57814,26434,53287,140029,592641,51620533000,1470660000,927825000,750703000,3164792000,2026678000,3850341000,9218429000,42013486000
Arizona,Health Care and Social Assistance,2016,69365,37775,13375,8110,59260,6301,1913,67474,1891,90390,37840,13485,8420,59745,8320,5910,73975,16415,1795679,58913,89337,108060,256551,246316,308368,813864,977105,84783061000,3918395000,3860973000,4592669000,12378317000,10238022000,13041393000,35791596000,48771218000
Arizona,Information,2016,6784,3545,785,525,4855,651,330,5836,948,11360,3550,785,530,4865,785,470,6120,5240,240569,4905,4930,6605,16776,20376,23141,64644,172755,15854494000,349373000,221658000,342561000,932713000,1176465000,1473499000,3844827000,11840964000
Arizona,Management of Companies and Enterprises,2016,3317,365,55,80,500,476,852,1828,1489,4950,365,55,80,500,485,1040,2025,2925,274395,419,290,730,1470,5875,32575,39920,234475,22224720000,147245000,21055000,53010000,223130000,359545000,2063515000,2646190000,19578530000
Arizona,Manufacturing,2016,20430,7930,3545,2885,14360,3393,1159,18912,1518,21455,7930,3555,2890,14375,3510,1345,19230,2225,685391,13863,21745,35589,76075,121952,87049,318620,322327,40696419000,562871000,802664000,1362069000,2922075000,5498664000,3976643000,13854325000,24129634000
Arizona,"Mining, Quarrying, and Oil and Gas Extraction",2016,848,320,135,99,554,133,37,724,124,1115,320,135,100,555,145,45,745,370,54414,491,686,1141,2629,3664,542,8573,45494,3884289000,30462000,33436000,58451000,144532000,211189000,43981000,535990000,3313238000
Arizona,Other,2016,289,273,12,3,288,1,0,289,0,289,273,12,3,288,1,0,289,0,397,264,71,37,372,0,0,397,0,12496000,10388000,1241000,783000,12412000,0,0,12496000,0
Arizona,Other Services (except Public Administration),2016,50579,30850,9775,5194,45819,3296,751,49866,713,56280,30875,9830,5390,46095,4270,2335,52700,3580,446154,54337,63869,69661,188122,115157,68219,374839,60798,13421884000,1597411000,1788628000,1923760000,5317332000,3118817000,2086686000,10648169000,2315777000
Arizona,"Professional, Scientific, and Technical Services",2016,81067,60295,8567,4648,73510,3996,1370,78876,2191,88070,60295,8600,4715,73610,4555,2045,80210,7860,741335,80720,55614,60023,196955,127939,84003,411930,322213,52667710000,4797495000,3018430000,3543934000,11394015000,8448918000,5628401000,25711570000,26415449000
Arizona,Real Estate and Rental and Leasing,2016,37256,30310,2973,1318,34601,1127,574,36302,954,46400,30340,3040,1450,34830,1785,1860,38475,7925,233045,35245,18833,16693,70950,34061,37726,144620,88356,11650475000,1777220000,758031000,756515000,3299480000,1561454000,2104436000,7065400000,4579173000
Arizona,Retail Trade,2016,49856,27029,9913,5345,42287,3976,1126,47389,2467,90135,27100,10115,6045,43260,6255,4000,53515,36620,1602805,47913,65481,69639,183400,136646,92409,417465,1145247,44788365000,1417927000,1634777000,1950179000,5011595000,4654800000,4081512000,13902020000,29930613000
Arizona,Total,2016,106963,63733,16648,10651,91032,9986,2662,103680,3283,139134,63803,16794,11043,91640,12184,6743,110567,28567,2379409,96811,110022,142411,349244,373662,316322,1039228,1340181,106431260000,4570554000,3937783000,5093149000,13601486000,13857999000,13549367000,41008852000,65422408000
Arizona,Transportation and Warehousing,2016,14202,7600,1850,1329,10779,1425,669,12873,1329,16835,7605,1855,1355,10815,1555,905,13275,3560,444618,10878,11913,17052,40521,46225,37802,130622,305848,22054026000,447003000,411443000,602989000,1489018000,1724127000,1531952000,4949833000,16520163000
Arizona,Utilities,2016,796,385,110,50,545,64,57,666,130,1275,385,115,50,550,110,190,850,425,52664,797,639,480,1955,2737,7131,11892,20110,5344234000,25089000,28166000,23203000,78847000,161416000,610031000,853734000,2170586000
Arizona,Wholesale Trade,2016,26296,12815,3672,2474,18961,2991,1471,23423,2873,32335,12830,3750,2575,19155,3395,2255,24805,7530,468950,20408,23932,31217,76396,86788,66747,234330,227331,29992400000,1062400000,1190918000,1634433000,3924539000,4710284000,3766216000,12618625000,17024018000
Arkansas,Accommodation and Food Services,2016,21927,7205,3895,4340,15440,5196,609,21245,682,28750,7215,3930,4365,15510,6055,2435,24000,4750,528975,11320,26868,58664,96985,187351,78728,363815,164887,7708050000,296850000,359598000,805727000,1463605000,2651557000,1119996000,5257465000,2448115000
Arkansas,Administrative and Support and Waste Management and Remediation Services,2016,11783,6645,1735,1120,9500,1070,332,10902,881,13520,6650,1735,1140,9525,1175,495,11195,2325,317782,10995,11264,14892,37589,37469,45152,127572,184522,7732824000,369643000,354350000,455227000,1199363000,1131361000,987441000,3490654000,4065206000
Arkansas,"Agriculture, Forestry, Fishing and Hunting",2016,3106,1740,785,300,2825,175,40,3040,66,3225,1740,785,310,2835,175,45,3055,170,24012,3027,4946,3513,11686,5372,2824,20832,1589,1011825000,145031000,230119000,159395000,542492000,192950000,78866000,832255000,92565000
Arkansas,"Arts, Entertainment, and Recreation",2016,3934,2330,655,345,3330,437,87,3854,80,4050,2330,655,345,3330,490,125,3945,105,47588,3661,4140,4300,12634,14073,7784,39785,3619,956718000,99305000,74262000,72439000,262005000,280965000,146161000,787812000,77030000
Arkansas,Construction,2016,26251,16335,4460,2850,23645,2058,260,25963,288,26465,16335,4465,2850,23650,2085,310,26045,420,228045,26250,29333,38290,94025,72744,28968,201460,22026,10408870000,976830000,1017500000,1584861000,3583895000,3375311000,1421341000,8671105000,1396823000
Arkansas,Educational Services,2016,2855,1380,480,260,2120,490,140,2750,105,3080,1380,480,270,2130,545,225,2900,180,79876,2198,3183,3391,8958,18316,25376,55341,23667,1877136000,94777000,54845000,77338000,233864000,428481000,648398000,1381966000,463880000
Arkansas,Finance and Insurance,2016,12578,8463,1695,489,10647,633,395,11675,903,22050,8480,1735,640,10855,1790,2370,15015,7035,181874,14266,10335,6116,31223,20545,27388,81704,99078,10820466000,534541000,486742000,306261000,1366843000,1084292000,1533513000,4157061000,6573129000
Arkansas,Health Care and Social Assistance,2016,29800,14370,6090,3699,24159,3311,1311,28781,1019,38265,14405,6120,3800,24325,4920,3435,32680,5585,853526,23251,40145,48421,111974,137814,172734,425528,425683,36149394000,1620813000,1632530000,1948006000,5210560000,4868138000,5423308000,15643822000,20417734000
Arkansas,Information,2016,2598,1010,390,320,1720,309,108,2137,461,5425,1015,390,345,1750,390,335,2475,2950,121801,1700,2391,3808,8283,9125,2959,25552,91194,6801895000,129520000,77597000,141620000,369071000,443303000,169930000,1316950000,5396272000
Arkansas,Management of Companies and Enterprises,2016,1543,65,20,45,130,300,452,882,661,5670,65,20,50,135,305,495,935,4735,195930,88,96,255,465,3605,11525,15595,180326,20504735000,5942000,6088000,7755000,21500000,188165000,642480000,852145000,19649481000
Arkansas,Manufacturing,2016,11633,3785,1940,1522,7247,2015,738,10000,1633,12805,3785,1940,1545,7270,2170,875,10315,2490,721791,6757,11330,17910,38806,71626,51224,187423,464381,31978386000,261620000,358447000,627167000,1374990000,2756189000,2230653000,7472679000,20909653000
Arkansas,"Mining, Quarrying, and Oil and Gas Extraction",2016,1522,755,205,165,1125,155,46,1326,196,1750,755,205,165,1125,160,50,1335,415,25802,1185,1449,1978,4737,4139,2289,12056,13385,1511389000,56715000,62574000,95056000,218454000,191854000,137511000,608682000,877754000
Arkansas,Other,2016,116,108,7,1,116,0,0,116,0,116,108,7,1,116,0,0,116,0,188,133,43,0,188,0,0,188,0,3142000,2542000,332000,0,3142000,0,0,3142000,0
Arkansas,Other Services (except Public Administration),2016,31555,20515,6235,2538,29288,1689,262,31239,316,33235,20545,6260,2720,29525,2220,580,32325,910,204140,38540,39998,32774,111779,56869,19880,192456,9086,5064775000,905721000,969343000,838307000,2726584000,1221144000,523626000,4598908000,377239000
Arkansas,"Professional, Scientific, and Technical Services",2016,27115,19211,3770,1820,24801,1102,383,26286,829,29235,19215,3785,1885,24885,1465,930,27280,1955,189055,28145,23833,23650,75990,33776,20754,132840,52944,10703980000,1382970000,1006725000,1092618000,3498965000,1938019000,1283420000,6816720000,3639257000
Arkansas,Real Estate and Rental and Leasing,2016,11849,9353,1090,417,10860,435,228,11523,326,15015,9365,1120,475,10960,795,770,12525,2490,62367,13657,6650,4605,25295,12782,5943,46358,14669,2288653000,412370000,201879000,174145000,807525000,479111000,280206000,1684215000,537374000
Arkansas,Retail Trade,2016,34082,17582,7743,3984,29309,2591,612,32512,1570,54255,17620,7810,4350,29780,4185,2810,36775,17480,683314,33361,51000,50195,135153,87154,46895,273091,394049,17387317000,818074000,1217198000,1412081000,3461875000,2917932000,1428819000,7918677000,9084283000
Arkansas,Total,2016,50511,28515,8913,5291,42719,4766,1195,48680,1831,65611,28555,8971,5575,43101,6470,3697,53268,12343,1023854,47733,58461,69998,176192,176319,137986,490497,533357,40969051000,1792602000,1814997000,2259793000,5867392000,5826362000,4937756000,16631510000,24337541000
Arkansas,Transportation and Warehousing,2016,10095,5694,1480,970,8144,803,320,9267,828,11930,5705,1480,1000,8185,855,430,9470,2460,266776,8933,9608,11927,30840,28266,17361,80146,172812,11611704000,328445000,319788000,412235000,1068201000,1049407000,741641000,3002472000,8014061000
Arkansas,Utilities,2016,698,400,75,35,510,60,43,613,85,1770,400,75,35,510,135,160,805,965,34332,920,450,392,1782,2747,6880,11805,20668,3044429000,26440000,14070000,14619000,56051000,186573000,502554000,764504000,2051117000
Arkansas,Wholesale Trade,2016,13302,5230,1814,1477,8521,1934,913,11368,1934,16980,5230,1830,1580,8640,2435,1610,12685,4295,236533,8851,11588,17824,39449,55363,35295,137272,93894,12600244000,403236000,486838000,785563000,1734278000,2791886000,2037091000,6949057000,5367343000
California,Accommodation and Food Services,2016,328403,114970,67269,68772,251011,67840,7041,325892,2511,430285,115230,67580,70045,252855,79345,27135,359335,70950,8355900,185078,450530,934235,1569843,2537615,1172223,5280510,3074301,183033115000,6263062000,7766575000,16989910000,31019547000,52796968000,25606066000,109449615000,73549629000
California,Administrative and Support and Waste Management and Remediation Services,2016,187909,114310,28382,17969,160661,17883,5409,183953,3956,221055,114425,28495,18315,161235,19470,7595,188300,32755,7289216,181972,186381,242663,611085,707081,817594,2137973,5148126,343241941000,8855823000,6990241000,9564100000,25413630000,32017902000,32915560000,90547386000,252546876000
California,"Agriculture, Forestry, Fishing and Hunting",2016,9328,5975,1305,860,8140,814,264,9218,110,9560,5975,1305,870,8150,865,355,9370,190,137405,8620,8696,11237,28780,34848,34825,99460,32860,5421785000,580105000,414731000,536567000,1536950000,1608249000,1171658000,4359440000,909350000
California,"Arts, Entertainment, and Recreation",2016,117444,90490,10016,6828,107334,7509,1781,116624,820,124535,90560,10065,6930,107555,8140,2640,118335,6200,1693525,83393,64857,91016,239400,306220,300052,847170,834939,84987145000,24514114000,3076776000,3384973000,30989935000,8296015000,12648806000,51989585000,32516505000
California,Construction,2016,354936,226175,58872,35835,320882,28306,4214,353402,1534,359905,226180,58900,35890,320970,28880,5515,355365,4540,3617870,355110,386960,480665,1222735,1086645,670394,2980470,634424,227713470000,17349930000,17508050000,25337330000,60195310000,68083605000,45882401000,174198340000,53337799000
California,Educational Services,2016,62977,30243,9768,8575,48586,10499,2818,61903,1074,71070,30330,9840,8835,49005,11775,4880,65660,5410,2113745,46985,65301,117190,229500,420590,454428,1104730,1007463,84120060000,1903715000,1655755000,2994145000,6553895000,14503010000,18928206000,39992780000,44080713000
California,Finance and Insurance,2016,146675,106327,18565,7623,132515,7177,2946,142638,4037,256375,106445,18845,8395,133685,10760,13085,157530,98845,3050170,176484,118578,100024,395264,255404,338202,989635,2060363,340505944000,10900245000,8132735000,9806877000,28855355000,28855640000,37504306000,95277052000,245164626000
California,Health Care and Social Assistance,2016,462029,266025,97946,49139,413110,34821,9663,457594,4435,553640,266565,98625,51025,416215,47660,29840,493715,59925,9642340,462385,642751,645495,1750819,1331150,1451274,4533430,5107128,551783600000,29025174000,27475410000,27858564000,84369830000,55867718000,61263190000,201517655000,350178765000
California,Information,2016,84171,56418,9213,5889,71520,6887,2898,81305,2866,119150,56490,9340,6060,71890,7680,4550,84120,35030,3558400,66450,60359,77450,204275,263125,381533,850875,2705771,444200800000,9580305000,4529837000,6160265000,20270820000,24528415000,42762831000,87741110000,356319258000
California,Management of Companies and Enterprises,2016,16161,1311,370,585,2266,3111,4891,10268,5893,26685,1315,370,590,2275,3215,5260,10750,15935,1695765,1522,1578,3465,6575,44030,178225,228830,1466935,230262680000,245676000,136240000,295095000,677440000,3489205000,16493725000,20660370000,209602310000
California,Manufacturing,2016,180917,74591,33510,26216,134317,31364,8214,173895,7022,190515,74635,33550,26315,134500,32305,9875,176680,13835,5729455,135905,223159,353112,714737,1226487,1082126,3051539,2611448,377053657000,7242064000,8961046000,15388694000,31710422000,62245183000,61989885000,157559215000,214495488000
California,"Mining, Quarrying, and Oil and Gas Extraction",2016,2822,1265,395,344,2004,350,140,2494,328,3825,1265,395,355,2015,370,185,2570,1255,103544,2199,2504,4289,9178,12443,13560,36694,65833,8742647000,149135000,139876000,303859000,602198000,896807000,994121000,2598422000,6071504000
California,Other,2016,2946,2839,87,16,2942,4,0,2946,0,2946,2839,87,16,2942,4,0,2946,0,3984,3156,514,217,3887,97,0,3984,0,113738000,97205000,10523000,3986000,111714000,2024000,0,113738000,0
California,Other Services (except Public Administration),2016,339993,218505,62859,31745,313109,21995,3294,338398,1595,372700,218745,63335,32965,315045,27285,9065,351395,21305,2930765,388680,407295,419196,1215210,771025,393472,2382050,539734,98564425000,12122020000,12015980000,13088623000,37227535000,26110705000,14752131000,78206055000,19761594000
