state_name,industry_name,YEAR,firms_01: Total,firms_02: <5,firms_03: 5-9,firms_04: 10-19,firms_05: <20,firms_06: 20-99,firms_07: 100-499,firms_08: <500,firms_09: 500+,establishments_01: Total,establishments_02: <5,establishments_03: 5-9,establishments_04: 10-19,establishments_05: <20,establishments_06: 20-99,establishments_07: 100-499,establishments_08: <500,establishments_09: 500+,employment_01: Total,employment_02: <5,employment_03: 5-9,employment_04: 10-19,employment_05: <20,employment_06: 20-99,employment_07: 100-499,employment_08: <500,employment_09: 500+,annual_payroll_01: Total,annual_payroll_02: <5,annual_payroll_03: 5-9,annual_payroll_04: 10-19,annual_payroll_05: <20,annual_payroll_06: 20-99,annual_payroll_07: 100-499,annual_payroll_08: <500,annual_payroll_09: 500+
Alabama,Transportation and Warehousing,2021,14836,8849,1533,1090,11567,1364,565,13583,1212,17607,8863,1538,1095,11591,1539,738,13967,3572,361070,12120,10201,14787,37951,45399,43858,131713,227999,18495030000,645006000,430093000,692764000,1807137000,2122230000,2071984000,6259532000,12161494000
Alabama,Utilities,2021,541,124,132,27,308,94,32,458,72,1713,124,132,27,308,189,102,640,1011,68848,260,874,329,1626,5258,2946,10378,54845,8315886000,12231000,41013000,17113000,82823000,449719000,284294000,864604000,7133222000
Alabama,Wholesale Trade,2021,18849,7966,2629,1956,12679,2480,1142,16410,2375,25015,7994,2646,2022,12790,3320,2086,18345,6554,368095,13426,17242,24809,56500,75039,73770,209075,152464,24548480000,816070000,952901000,1564266000,3381110000,5084870000,4730537000,13424870000,10763120000
Alaska,Accommodation and Food Services,2021,9365,4701,1807,1422,7946,1049,133,9155,198,10790,4725,1812,1479,8033,1388,654,10125,646,117020,6440,11999,18788,37358,35706,17067,91510,25179,3829140000,453950000,348078000,581013000,1388115000,1120549000,459722000,3020285000,798385000
Alaska,Administrative and Support and Waste Management and Remediation Services,2021,5227,2996,772,451,4279,363,99,4781,419,6096,2996,783,488,4331,408,231,5069,993,100372,4155,4835,5958,15492,10965,9372,37070,62905,5275510000,222574000,225929000,289555000,763790000,524292000,510704000,1867084000,3388482000
Alaska,"Agriculture, Forestry, Fishing and Hunting",2021,2458,2331,43,17,2408,21,0,2438,4,2488,2331,43,17,2408,21,0,2468,4,2794,1309,304,253,2064,542,0,2684,22,250510000,149719000,13048000,13867000,187995000,46177000,0,238385000,2425000
Alaska,"Arts, Entertainment, and Recreation",2021,2833,2017,385,179,2636,122,6,2795,17,2973,2022,420,179,2676,147,6,2860,60,18349,2181,2501,2605,7762,3961,594,13796,2653,535842000,153315000,70690000,58078000,309642000,118207000,8044000,471093000,35614000
Alaska,Construction,2021,12654,8678,1997,1016,11745,584,52,12431,207,12900,8678,1997,1021,11750,634,60,12495,386,78750,12023,12652,13858,39045,20601,3904,65915,12468,7263375000,924733000,875107000,1217539000,3055050000,2066260000,455839000,5858470000,1366362000
Alaska,Educational Services,2021,1283,675,229,120,1042,114,25,1220,48,1460,675,234,136,1067,116,139,1370,72,13089,1023,1538,1476,4197,3588,2677,12249,657,446085000,36463000,46295000,40577000,130978000,110223000,85571000,398570000,29932000
Alaska,Finance and Insurance,2021,2204,1067,348,84,1553,89,42,1722,456,3910,1067,353,102,1588,183,226,2100,1769,34614,1791,2110,1014,5358,2873,4868,14926,18735,3120081000,118525000,144870000,63361000,355746000,222145000,380659000,1142417000,1879556000
Alaska,Health Care and Social Assistance,2021,11444,5478,2451,1604,9583,1102,302,11068,319,13948,5495,2466,1657,9670,1562,803,12175,1423,262308,9519,16449,21671,48165,41848,44771,139871,113698,17432968000,686173000,922319000,1346131000,2983352000,2460580000,2924577000,8629102000,8454537000
Alaska,Information,2021,1021,438,114,86,694,78,27,854,139,2047,443,114,95,708,157,156,1107,892,31566,688,788,1115,3163,2751,1827,9234,21546,2506708000,34570000,38763000,79085000,179850000,172633000,167487000,586338000,1894712000
Alaska,Management of Companies and Enterprises,2021,618,43,0,50,100,126,126,352,266,830,43,0,50,100,135,150,385,445,22615,47,0,335,410,1390,4175,5975,16640,3332340000,31752000,0,38955000,72395000,100040000,305890000,478325000,2854015000
Alaska,Manufacturing,2021,2303,1141,343,220,1946,116,19,2160,71,2652,1141,344,240,1974,127,54,2236,268,52328,1799,2211,2909,8654,3672,3317,18197,32114,3563160000,129175000,140517000,206323000,562314000,192136000,294057000,1193488000,2232063000
Alaska,"Mining, Quarrying, and Oil and Gas Extraction",2021,662,306,54,37,421,41,36,521,127,798,306,54,37,421,42,36,522,250,43025,313,366,434,1368,1431,3564,7588,33575,5991804000,53503000,30126000,55007000,172050000,160869000,489460000,1158319000,4558062000
Alaska,Other,2021,29,28,0,0,29,0,0,29,0,29,28,0,0,29,0,0,29,0,32,20,0,0,32,0,0,32,0,1014000,693000,0,0,1014000,0,0,1014000,0
Alaska,Other Services (except Public Administration),2021,8797,5533,1827,712,8135,303,70,8583,173,9450,5543,1859,765,8235,464,186,9157,237,45892,9327,11832,9287,31029,9311,909,43583,1738,2014981000,370745000,486700000,398470000,1285285000,398104000,49428000,1847945000,134445000
Alaska,"Professional, Scientific, and Technical Services",2021,8685,5478,1126,610,7286,512,165,8009,650,9824,5478,1134,635,7319,636,258,8280,1467,96510,8543,7345,7830,24316,15342,9049,50361,45480,7832284000,544078000,508952000,655565000,1750260000,1327342000,690692000,3895164000,3915655000
Alaska,Real Estate and Rental and Leasing,2021,4925,3789,545,140,4513,150,41,4753,144,5456,3789,558,196,4588,250,78,5004,379,21978,4611,3336,1628,9964,4255,1609,17701,3743,1236752000,241907000,150395000,98326000,509166000,255162000,83329000,963437000,238549000
Alaska,Retail Trade,2021,9080,4455,1772,1108,7451,813,88,8466,537,11979,4500,1831,1322,7789,1213,165,9378,2348,167223,7498,11783,14001,34351,22646,5414,65023,94401,6208279000,299578000,421062000,528938000,1293598000,984811000,217925000,2626966000,3321436000
Alaska,Total,2021,17690,10715,3002,1762,15479,1222,289,16990,700,21641,10755,3059,1934,15748,1813,1007,18568,3073,251093,15396,19646,23578,58620,42954,31968,133542,117551,16639374000,985589000,971065000,1307951000,3264605000,2502882000,2149924000,7917411000,8721963000
Alaska,Transportation and Warehousing,2021,4823,2982,456,291,3823,303,161,4392,388,5933,2992,461,296,3843,434,433,4876,1004,87161,3314,2932,3828,10984,9748,10286,35262,49484,7496221000,336677000,163662000,230305000,779281000,667508000,723234000,2410647000,4888184000
Alaska,Utilities,2021,327,95,30,39,186,70,25,288,26,558,95,30,54,205,111,126,466,69,11441,200,207,535,1170,2231,4725,9648,1059,1217964000,9148000,7784000,32989000,61576000,200877000,551393000,1005247000,121529000
Alaska,Wholesale Trade,2021,2587,865,239,186,1402,212,126,1938,552,3572,870,242,213,1451,271,238,2218,1207,40629,1355,1540,2422,6258,5119,5360,21931,14853,2735550000,84409000,87213000,148170000,378061000,371080000,367709000,1430645000,1082674000
Arizona,Accommodation and Food Services,2021,47653,15274,9538,10151,34972,10149,1143,46278,1369,69480,15328,9573,10278,35188,11742,4997,51945,17517,1400805,24800,65091,138075,228050,367831,174518,770830,629779,35327150000,1097288000,1543602000,3290568000,5933693000,9234801000,4282861000,19470380000,15848122000
Arizona,Administrative and Support and Waste Management and Remediation Services,2021,40427,24427,5697,3252,33399,3479,1331,38249,2152,46703,24447,5717,3316,33503,3686,1483,38727,7943,1396716,36637,36833,43392,117116,127659,182147,428616,966560,58624690000,1800763000,1449148000,1686381000,4947565000,5414269000,7684637000,18167791000,40371663000
Arizona,"Agriculture, Forestry, Fishing and Hunting",2021,1130,775,119,58,978,95,29,1115,12,1155,780,119,58,983,100,34,1130,20,12925,1105,706,670,2763,3812,2760,10300,2100,466763000,55184000,31185000,26488000,126762000,169878000,91011000,426173000,32472000
Arizona,"Arts, Entertainment, and Recreation",2021,10030,5977,1277,1125,8425,992,264,9735,277,11838,5982,1277,1160,8465,1058,706,10370,1436,220455,7893,8302,15046,31625,40359,37479,113465,106008,9232747000,425926000,234165000,386364000,1059680000,1031322000,3244099000,5439450000,3618080000
Arizona,Construction,2021,70482,42040,11988,7449,61479,6685,1376,69567,902,71445,42040,11990,7453,61485,6767,1566,69845,1583,922170,66555,79235,98835,244655,263644,209772,719990,201192,58526875000,3549905000,3733490000,5166747000,12451390000,15540168000,13659390000,41799845000,16659972000
Arizona,Educational Services,2021,10645,5315,1498,1299,8120,1648,471,10243,384,11738,5325,1508,1319,8160,1803,609,10577,1132,338440,7027,10058,17083,34272,67057,67460,168894,168926,14748688000,347043000,337817000,508263000,1194733000,2602986000,2870636000,6672814000,8044151000
Arizona,Finance and Insurance,2021,29633,21231,3079,1128,25476,833,849,27190,2435,50146,21257,3094,1254,25643,1310,2346,29343,20795,929541,32365,19203,14698,66560,27681,56149,151165,778235,84255464000,2076376000,1185842000,1286176000,4583035000,2638547000,5712787000,13061250000,71183527000
Arizona,Health Care and Social Assistance,2021,77578,43489,13434,9038,65972,7340,2231,75558,2000,102935,43615,13611,9413,66650,10151,6477,83313,19408,1981565,63665,90152,120227,274115,287520,353364,916540,1064216,112318810000,4675015000,4400750000,5631688000,14709780000,13717399000,16480033000,45010244000,67263413000
Arizona,Information,2021,8134,4503,829,550,5939,681,423,7098,1010,13473,4508,849,565,5979,910,567,7528,5899,255645,5987,5284,7353,19097,23608,32863,77951,175729,22857909000,435570000,318639000,469574000,1253536000,1738889000,3576284000,6836906000,15913485000
Arizona,Management of Companies and Enterprises,2021,3125,415,105,85,605,380,681,1666,1459,4644,415,105,85,605,384,755,1744,2900,309567,430,465,465,1360,4742,21510,27612,281955,27171220000,209325000,55945000,35005000,300275000,422395000,1488435000,2211105000,24960115000
Arizona,Manufacturing,2021,20398,7850,3254,2404,14069,2945,1016,18632,1472,21542,7850,3254,2419,14084,3060,1186,18947,2262,767568,13824,21901,32677,73110,114416,105093,324254,396415,58031917000,699083000,935872000,1578146000,3453285000,6156845000,6227757000,17637935000,35561769000
Arizona,"Mining, Quarrying, and Oil and Gas Extraction",2021,778,300,58,88,471,122,21,644,129,1027,300,58,88,471,139,25,665,356,62464,494,451,1213,2352,4270,1093,8792,53643,4821357000,32125000,31745000,70424000,146285000,340891000,122252000,705296000,4113420000
Arizona,Other,2021,178,161,9,5,175,3,0,178,0,178,161,9,5,175,3,0,178,0,327,126,57,69,252,75,0,327,0,10868000,5219000,933000,1193000,7345000,3523000,0,10868000,0
Arizona,Other Services (except Public Administration),2021,57174,36203,10682,5400,52311,3325,695,56381,743,63169,36258,10781,5667,52734,4707,1658,59209,3597,453897,59636,70991,71439,202312,114505,59737,378352,68410,17969668000,2287338000,2458309000,2591821000,7345368000,4215317000,2561759000,14227873000,3504239000
Arizona,"Professional, Scientific, and Technical Services",2021,92455,69855,9262,5057,84207,4278,1496,90029,2389,99875,69865,9343,5104,84345,4905,2178,91485,8293,838220,92360,60350,66401,219490,141706,107705,470580,366455,71886040000,6325760000,3843096000,4632035000,14827335000,11125528000,9512955000,35584920000,36219086000
Arizona,Real Estate and Rental and Leasing,2021,51111,43800,3145,1400,48359,1097,667,50149,934,61195,43882,3210,1495,48601,1648,2082,52435,8630,272540,47267,19859,17850,85088,34305,42546,162745,108946,19356735000,3292987000,1002647000,1185956000,5486454000,2250170000,2598766000,10375705000,8929906000
Arizona,Retail Trade,2021,50966,28852,9283,5367,43519,3868,1141,48638,2293,87705,28953,9633,6037,44648,5928,3175,54098,33194,1713060,48324,61541,69563,179629,134000,104682,422024,1254699,64750025000,2025008000,2140876000,2601817000,6773098000,6198944000,6554649000,19640433000,44240551000
Arizona,Total,2021,121291,75098,17809,11582,104489,10391,2938,117818,3473,154759,75220,18030,12035,105285,12858,6805,124948,29811,2601482,108722,117856,154224,380802,387122,344649,1112573,1488909,147727679000,6346783000,5153347000,6858464000,18358594000,18592337000,19278606000,56229537000,91498142000
Arizona,Transportation and Warehousing,2021,17925,10337,1811,1521,13773,1847,714,16404,1468,20734,10337,1824,1544,13812,1981,887,16773,3879,555590,12707,11978,20170,45608,67864,52250,168342,377916,30182138000,680518000,533334000,980818000,2223450000,2952357000,2436608000,7771741000,21738799000
Arizona,Utilities,2021,832,350,165,46,578,27,54,674,150,1460,350,165,46,578,42,140,783,665,61070,594,1070,492,2279,1233,7525,11691,48950,6655170000,26687000,53800000,33795000,124806000,95268000,700651000,981192000,5621129000
Arizona,Wholesale Trade,2021,26494,13432,3437,2201,19180,2920,1377,23577,2876,32435,13447,3477,2259,19295,3273,2014,24700,7662,490050,20704,22147,27676,71590,87786,60385,223835,262626,39084315000,1622990000,1303744000,1733057000,4713870000,5840054000,3969787000,14760765000,24127922000
Arkansas,Accommodation and Food Services,2021,23415,8115,4573,4756,17450,4684,593,22756,657,31038,8140,4588,4886,17620,5646,2413,25725,5311,512643,12585,31315,64832,108790,165902,80846,356690,155905,10073814000,442105000,614581000,1280918000,2338820000,3261501000,1515874000,7145065000,2927920000
Arkansas,Administrative and Support and Waste Management and Remediation Services,2021,12674,7335,1817,1118,10338,1071,283,11765,885,15265,7340,1817,1152,10378,1186,375,12033,3199,329940,11538,11900,15089,39067,40943,27278,111810,217263,11508958000,482790000,470050000,607138000,1581669000,1657522000,878967000,4261321000,7216106000
Arkansas,"Agriculture, Forestry, Fishing and Hunting",2021,3161,1804,818,283,2940,117,37,3105,41,3245,1804,822,287,2950,117,52,3130,67,23635,3292,5307,3666,12540,4094,3845,20590,1584,1170380000,162327000,254286000,189105000,619135000,153955000,143780000,923600000,125040000
Arkansas,"Arts, Entertainment, and Recreation",2021,3949,2411,599,432,3484,298,45,3875,57,4245,2411,599,435,3487,358,123,4016,167,43349,3745,4026,5473,13669,11801,4170,32748,4627,1249396000,123962000,92717000,124321000,353519000,325400000,112796000,910348000,128550000
Arkansas,Construction,2021,29405,18598,4900,3011,26518,2250,245,29068,306,29695,18600,4905,3011,26525,2296,301,29200,458,259045,29360,31900,40786,102170,82054,34899,223585,31662,14001340000,1274960000,1355880000,1862858000,4500305000,4517407000,1970799000,11275670000,2400567000
Arkansas,Educational Services,2021,3117,1596,505,267,2395,434,162,3011,91,3306,1596,505,277,2405,497,232,3156,123,76181,2513,3315,3612,9665,16828,29584,56661,19313,2303592000,76077000,71172000,81929000,238269000,478395000,1064472000,1805477000,483877000
Arkansas,Finance and Insurance,2021,12873,8748,1516,502,10828,519,403,11800,1061,23234,8773,1561,634,11030,1557,2663,15333,7889,202595,14714,9488,6559,31301,17778,34302,84810,117657,15852776000,722583000,484319000,396055000,1645061000,1149118000,2465796000,5429509000,10412699000
Arkansas,Health Care and Social Assistance,2021,30868,15645,5433,3837,24932,3576,1262,29804,1034,42082,15690,5493,4024,25224,4968,4502,34735,7278,894803,24073,36689,50426,111318,153626,176037,442218,451238,47528206000,1816028000,1691238000,2281832000,5795664000,6049384000,7086558000,18991470000,28476431000
Arkansas,Information,2021,2904,1319,382,227,1978,235,108,2367,522,5973,1319,387,252,2008,300,332,2740,3193,101201,1932,2510,3051,7907,7516,6567,23415,77150,7265494000,118076000,114971000,141293000,401770000,516850000,638747000,1628045000,5591612000
Arkansas,Management of Companies and Enterprises,2021,1432,99,15,80,196,275,394,867,562,5220,99,15,94,210,280,418,910,4307,182020,116,85,440,655,3010,10565,14270,167712,22395330000,10084000,8105000,25088000,44505000,166340000,894567000,1111770000,21273712000
Arkansas,Manufacturing,2021,11135,3422,1631,1322,6774,1609,532,9429,1373,12322,3422,1636,1357,6814,1761,623,9739,2206,764192,6368,10752,17808,38157,64672,58960,194946,507948,40928550000,268468000,404515000,722517000,1558939000,3014992000,2884919000,9166982000,28565219000
Arkansas,"Mining, Quarrying, and Oil and Gas Extraction",2021,1215,630,138,80,865,111,69,1069,138,1347,630,138,80,865,126,93,1112,226,15964,957,880,1155,3131,3286,3856,11179,4567,1050536000,46759000,42980000,54029000,149961000,167206000,321712000,703446000,321967000
Arkansas,Other,2021,94,88,5,0,94,0,0,94,0,94,88,5,0,94,0,0,94,0,121,78,27,0,121,0,0,121,0,2903000,2240000,232000,0,2903000,0,0,2903000,0
Arkansas,Other Services (except Public Administration),2021,32090,21527,5829,2593,29983,1378,242,31697,359,33851,21537,5864,2742,30179,1890,510,32816,932,196643,39461,37435,33712,110889,47142,20788,181928,13801,6219359000,1116907000,1064634000,1068871000,3263164000,1390824000,709953000,5499074000,680983000
Arkansas,"Professional, Scientific, and Technical Services",2021,28207,20119,3569,1909,25655,1211,407,27318,858,30543,20119,3599,2023,25799,1506,1071,28429,2075,187260,28833,22979,24751,77050,37719,27566,144770,41739,12172607000,1663292000,1175990000,1371969000,4237184000,2624858000,1981712000,9004839000,3138947000
Arkansas,Real Estate and Rental and Leasing,2021,14180,11468,1228,422,13154,362,204,13770,399,17438,11480,1278,454,13254,778,777,14948,2473,66341,15867,7506,5244,28944,11045,7720,49186,16937,2950917000,586253000,276700000,227100000,1103520000,480625000,343551000,1997597000,938226000
Arkansas,Retail Trade,2021,33112,17384,7315,3701,28442,2488,514,31566,1506,52341,17489,7436,4132,29101,3781,2338,35451,16563,696588,32755,48007,47548,128753,87437,37219,256833,425147,22748850000,1035356000,1402718000,1606113000,4057860000,4108100000,1510600000,9818020000,12507249000
Arkansas,Total,2021,52420,30510,8721,5398,44629,4636,1210,50475,1945,68572,30566,8811,5722,45099,6259,4002,55360,13212,1029703,49391,57155,71697,178243,173284,137234,488761,540942,51177411000,2171707000,2116435000,2758231000,7046373000,7201089000,6335378000,20582840000,30594571000
Arkansas,Transportation and Warehousing,2021,10758,6370,1299,805,8536,989,260,9879,857,12971,6370,1300,831,8563,1090,336,10110,2833,292382,9118,8484,10801,28913,36005,17520,86562,205511,15973018000,399340000,397908000,497793000,1320576000,1732161000,823607000,4031615000,11921423000
Arkansas,Utilities,2021,707,375,80,11,476,67,43,610,83,1658,375,80,11,476,137,160,800,742,37817,850,464,142,1536,3029,7505,12922,22283,3663162000,28546000,16656000,7295000,56239000,231755000,685078000,1028152000,2475154000
Arkansas,Wholesale Trade,2021,12229,4788,1461,1257,7680,1698,821,10319,1854,16223,4799,1481,1313,7771,2207,1468,11577,4554,232773,7835,9191,15649,34253,48944,38016,126577,104635,14670420000,436089000,482218000,865864000,1857325000,2852418000,2598919000,7626036000,6941014000
California,Accommodation and Food Services,2021,345668,138451,74625,72461,285541,52512,5412,343474,2185,454240,139155,75488,74518,289165,66331,27177,382695,71536,7005910,208560,498622,977450,1684670,1806535,887110,4379390,2626468,210439580000,11621885000,13808336000,27434710000,52866305000,56900920000,26255536000,136047505000,74390221000
California,Administrative and Support and Waste Management and Remediation Services,2021,204790,127458,30222,18835,176519,18479,5712,200732,4041,239990,127578,30420,19331,177333,19984,8068,205430,34503,8024260,191632,197745,252307,641742,707771,886366,2237515,5784570,583887160000,11805948000,9363710000,12876472000,34050773000,37487210000,48421146000,120071015000,463615012000
California,"Agriculture, Forestry, Fishing and Hunting",2021,10268,6273,1568,1067,8930,967,197,10111,134,10485,6278,1573,1071,8945,1023,265,10250,194,151715,9371,10583,14134,34315,39311,27588,101940,47676,8014585000,660147000,606886000,861051000,2141900000,2249610000,1314560000,5770635000,2097944000
California,"Arts, Entertainment, and Recreation",2021,153327,127425,10884,7290,145605,5740,1354,152711,594,161700,127585,10995,7514,146100,6765,2690,155570,6088,1195795,107665,70465,95635,273855,218050,209814,703145,483812,96734835000,32414920000,4242105000,4831033000,41489530000,9988195000,19783412000,71348715000,24913308000
California,Construction,2021,408160,260457,69479,40145,370081,31604,4670,406359,1786,413720,260470,69535,40195,370200,32165,5886,408255,5432,4222445,413435,454865,540935,1409235,1217000,754687,3381790,839354,324139665000,24041460000,25104855000,33941590000,83087905000,92057260000,66838401000,242047250000,81967582000
California,Educational Services,2021,73817,39008,12120,9372,60502,9694,2650,72850,961,81545,39085,12160,9693,60940,11241,4175,76360,5131,1976395,54075,81145,124993,260235,380853,442400,1083730,892310,108348650000,2844570000,2422325000,3758095000,9026440000,17122283000,26366000000,52522355000,55817165000
California,Finance and Insurance,2021,155809,116411,18578,7292,142302,6506,2928,151762,4037,259097,116576,18833,7930,143360,9994,12200,165647,93439,3210221,184577,118112,93837,396670,231445,354617,984386,2225628,511829088000,14839366000,10171040000,12259272000,37285765000,36212119000,54779119000,128490877000,383285095000
California,Health Care and Social Assistance,2021,504881,297396,98968,55388,451766,38389,10006,500170,4709,611455,298057,100094,58385,456550,51944,32710,541325,70128,10628335,479875,654088,730691,1864780,1477072,1503885,4847020,5781299,739680235000,34789801000,32707878000,36535911000,104046650000,75834958000,86126252000,266063790000,473612221000
California,Information,2021,104709,75283,10047,6263,91604,7169,2959,101759,2936,141715,75365,10317,6537,92230,8665,4654,105705,35967,3666460,87245,64649,82674,234670,278129,419074,933290,2731870,926925405000,13172915000,6117721000,10282720000,29577455000,34992794000,69542867000,134336750000,792421137000
California,Management of Companies and Enterprises,2021,14783,1563,405,629,2600,2875,4125,9600,5183,24980,1578,410,634,2625,2965,4510,10100,14880,1786430,1773,1350,3469,6605,37925,156030,200560,1585870,341968415000,416227000,116650000,306043000,839395000,3910740000,16533545000,21283680000,320684735000
California,Manufacturing,2021,169106,73479,30133,23550,127491,26447,7471,161760,7114,179355,73501,30196,23728,127754,27606,9138,164881,14203,5608594,128306,201248,317707,650198,1024294,988340,2692314,2840887,492875571000,8197100000,10422554000,17573772000,36369324000,63258110000,80455451000,182616220000,299738221000
California,"Mining, Quarrying, and Oil and Gas Extraction",2021,2380,1053,295,316,1691,285,90,2089,281,3163,1053,298,326,1704,320,148,2195,955,76811,1652,1912,4116,7930,11014,9716,31020,44659,8097625000,170391000,138267000,364165000,691869000,968007000,1002025000,2890677000,5096565000
California,Other,2021,1112,1022,63,22,1107,5,0,1112,0,1112,1022,63,22,1107,5,0,1112,0,1796,950,405,306,1661,135,0,1796,0,72756000,50886000,14009000,6398000,71293000,1463000,0,72756000,0
California,Other Services (except Public Administration),2021,360259,244964,62405,30700,338071,17794,2808,358697,1540,394125,245355,63370,32503,341230,23238,8013,372520,21311,2631295,398840,404880,403695,1207450,610222,315996,2135815,492410,118986300000,16150490000,14902080000,16383407000,47437270000,28350363000,17387541000,93313335000,25389188000
