state_name,industry_name,YEAR,firms_01: Total,firms_02: <5,firms_03: 5-9,firms_04: 10-19,firms_05: <20,firms_06: 20-99,firms_07: 100-499,firms_08: <500,firms_09: 500+,establishments_01: Total,establishments_02: <5,establishments_03: 5-9,establishments_04: 10-19,establishments_05: <20,establishments_06: 20-99,establishments_07: 100-499,establishments_08: <500,establishments_09: 500+,employment_01: Total,employment_02: <5,employment_03: 5-9,employment_04: 10-19,employment_05: <20,employment_06: 20-99,employment_07: 100-499,employment_08: <500,employment_09: 500+,annual_payroll_01: Total,annual_payroll_02: <5,annual_payroll_03: 5-9,annual_payroll_04: 10-19,annual_payroll_05: <20,annual_payroll_06: 20-99,annual_payroll_07: 100-499,annual_payroll_08: <500,annual_payroll_09: 500+
Alabama,Wholesale Trade,2011,21281,9095,3323,2659,15077,2666,1290,19033,2248,26570,9130,3385,2815,15330,3430,2215,20975,5595,342106,14440,19751,29710,69216,75163,54575,211830,113050,17469516000,697183000,915416000,1452709000,3154766000,3576925000,2768416000,10052598000,6609409000
Alaska,Accommodation and Food Services,2011,8657,4268,1708,1334,7310,969,196,8475,182,10040,4280,1710,1345,7335,1155,745,9235,805,130049,4872,10783,17298,34238,35127,24199,94122,31992,3062703000,246781000,204437000,290859000,745416000,723056000,495811000,1981890000,1022839000
Alaska,Administrative and Support and Waste Management and Remediation Services,2011,4853,2855,760,445,4060,298,127,4485,368,5460,2855,765,475,4095,345,260,4700,760,99167,822,4586,4338,13360,7667,6594,33011,54730,4782664000,183170000,175170000,155610000,548249000,329977000,256515000,1460032000,2998695000
Alaska,"Agriculture, Forestry, Fishing and Hunting",2011,1925,1770,65,40,1875,25,10,1910,15,1935,1770,65,40,1875,25,10,1910,25,6424,1015,99,176,1437,0,0,5129,259,298047000,98963000,13244000,7755000,138084000,0,0,251077000,9394000
Alaska,"Arts, Entertainment, and Recreation",2011,2605,1825,335,220,2380,190,10,2580,25,2760,1830,355,250,2435,195,10,2640,120,20475,645,1650,2383,5940,5766,0,12445,1870,415276000,97096000,50553000,53509000,221159000,93337000,0,354515000,17694000
Alaska,Construction,2011,11890,8360,1665,1085,11110,498,99,11707,183,12125,8360,1665,1095,11120,525,145,11790,335,83933,10141,10092,13306,35922,14583,6686,60358,20250,7316809000,773819000,686414000,1084002000,2628590000,1310497000,701216000,4834630000,2196911000
Alaska,Educational Services,2011,1105,550,230,155,935,90,55,1080,25,1260,550,230,160,940,95,180,1215,45,14711,828,1216,1710,4288,2711,2470,13102,1609,384476000,26548000,35707000,47789000,117240000,69595000,84026000,341422000,43054000
Alaska,Finance and Insurance,2011,2132,1100,355,125,1580,121,95,1796,336,3875,1100,360,135,1595,250,395,2240,1635,34537,1493,1797,1013,4719,2762,54,11670,15848,2178725000,85582000,90855000,65699000,274260000,138539000,156985000,807475000,1105809000
Alaska,Health Care and Social Assistance,2011,9764,4595,2390,1260,8245,827,408,9480,284,11710,4595,2395,1300,8290,1060,1010,10360,1350,206600,7224,15121,15851,39641,29197,47454,123487,67227,11217368000,516773000,764592000,1083541000,2413100000,1531752000,2013904000,6143512000,4003109000
Alaska,Information,2011,1032,455,140,118,713,106,68,887,145,1990,465,140,135,740,190,215,1145,845,32302,424,637,793,2466,2594,955,5675,9964,1990687000,34401000,20917000,34596000,100683000,130618000,45222000,457391000,1432467000
Alaska,Management of Companies and Enterprises,2011,526,30,15,25,70,116,130,316,210,720,30,15,25,70,120,150,340,380,32986,0,0,144,215,1075,0,0,25757,3502691000,3223000,0,11926000,18310000,50885000,0,8194000,3087965000
Alaska,Manufacturing,2011,2332,1245,430,240,1915,204,40,2159,173,2665,1250,430,240,1920,220,55,2195,470,55596,297,1394,1266,5010,4058,5078,16171,38779,2303661000,89902000,66834000,101072000,348947000,181103000,178207000,825119000,1467247000
Alaska,"Mining, Quarrying, and Oil and Gas Extraction",2011,642,280,80,70,430,45,55,530,112,815,280,80,75,435,45,65,545,270,44722,7,86,273,196,511,4406,8604,35018,4739901000,10850000,26746000,89261000,308511000,55436000,495317000,1188500000,3472300000
Alaska,Other,2011,24,24,0,0,24,0,0,24,0,24,24,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,552000,552000,0,0,552000,0,0,552000,0
Alaska,Other Services (except Public Administration),2011,8461,5250,1833,772,7855,365,85,8305,156,9055,5255,1855,815,7925,510,270,8705,350,47878,7432,11233,9288,30179,10180,1684,44597,1152,1576616000,273482000,337997000,307599000,956371000,375818000,58904000,1452217000,43746000
Alaska,"Professional, Scientific, and Technical Services",2011,8488,5500,1007,735,7242,505,177,7924,564,9600,5500,1020,765,7285,655,230,8170,1430,83987,7164,5853,8870,24437,12811,5356,46336,26723,5664666000,459490000,402870000,645014000,1565846000,1026989000,455776000,3271880000,2284139000
Alaska,Real Estate and Rental and Leasing,2011,3770,2685,470,230,3385,152,68,3605,165,4225,2690,470,265,3425,240,255,3920,305,22990,3637,2620,2560,9396,3001,1578,16794,3210,931888000,146084000,93685000,96768000,350788000,126444000,70593000,674470000,209288000
Alaska,Retail Trade,2011,9609,4777,1919,1313,8009,853,204,9066,543,12550,4820,2005,1455,8280,1310,540,10130,2420,149497,5396,10690,13688,34667,22044,7307,72129,43403,4546487000,266775000,314500000,408872000,1071365000,782581000,327543000,2419496000,1318974000
Alaska,Total,2011,16458,9896,2829,1719,14444,1104,319,15867,591,20119,9930,2883,1859,14672,1561,1103,17336,2783,254996,14881,18553,22843,56277,38807,39401,134485,120511,13394017000,780407000,761641000,1066970000,2609018000,1797223000,1862655000,6268896000,7125121000
Alaska,Transportation and Warehousing,2011,4282,2717,430,290,3437,233,218,3888,394,5540,2735,435,295,3465,380,540,4385,1155,72784,1401,1961,2130,6906,4555,12670,29599,24751,4938820000,229991000,108448000,122902000,506838000,240412000,605732000,1704240000,1636749000
Alaska,Utilities,2011,282,80,65,37,182,55,40,277,5,455,85,65,100,250,60,130,440,15,8480,45,94,372,869,1701,4023,8078,0,728570000,4307000,10653000,24207000,41316000,145899000,364810000,686934000,0
Alaska,Wholesale Trade,2011,2818,1070,340,285,1695,323,201,2219,599,3695,1080,355,325,1760,425,310,2495,1200,35565,560,1295,1666,5418,5322,3738,18674,13665,2226485000,71433000,67155000,113860000,357478000,297693000,196712000,1026010000,973138000
Arizona,Accommodation and Food Services,2011,39459,13292,7955,7550,28797,8275,1213,38285,1174,57775,13300,7985,7690,28975,9650,5280,43905,13870,1193177,21765,53229,102349,178070,303084,181942,666210,529481,20366219000,530793000,663125000,1265465000,2462053000,4433241000,2689112000,9619352000,10090960000
Arizona,Administrative and Support and Waste Management and Remediation Services,2011,35076,20615,5390,3070,29075,2959,1227,33261,1815,40055,20615,5445,3135,29195,3150,1525,33870,6185,1009709,28896,34833,39202,104967,109016,154306,381981,602377,34092313000,1000384000,967183000,1176001000,3171146000,3146366000,4489748000,11132143000,22961566000
Arizona,"Agriculture, Forestry, Fishing and Hunting",2011,930,650,135,35,820,75,15,910,20,945,650,135,35,820,90,15,925,20,6312,671,15,83,1967,2206,0,5887,0,210934000,39381000,10523000,10658000,82208000,62437000,36535000,198279000,0
Arizona,"Arts, Entertainment, and Recreation",2011,7618,4460,915,660,6035,932,424,7391,227,8670,4460,935,670,6065,955,720,7740,930,197943,4105,5074,7091,16897,36351,57347,121897,60176,6368798000,267303000,101427000,168056000,590493000,619924000,2968521000,4317892000,1566457000
Arizona,Construction,2011,56494,35771,9040,5615,50426,4656,786,55868,626,57190,35780,9050,5620,50450,4735,965,56150,1040,584960,55227,58886,74546,192211,173696,86140,459048,99234,26392185000,1881722000,1918523000,2716999000,6521070000,7213343000,4152613000,18104958000,6681598000
Arizona,Educational Services,2011,8440,3950,1245,1163,6358,1381,394,8133,307,9860,3970,1245,1180,6395,1490,615,8500,1360,375200,5186,7993,15626,29664,55509,47602,136947,235194,11323090000,228286000,181940000,369732000,787012000,1609676000,1578522000,4071241000,7068808000
Arizona,Finance and Insurance,2011,24480,17648,2350,894,20892,952,699,22543,1937,45180,17675,2395,975,21045,1350,2110,24505,20675,631653,26910,14066,10276,52402,24516,39433,123883,482323,37410413000,1167009000,660035000,699564000,2639616000,1467266000,2463349000,6974266000,29955206000
Arizona,Health Care and Social Assistance,2011,65836,36318,13865,7104,57287,5121,1820,64228,1608,81975,36380,14025,7350,57755,6960,5585,70300,11675,1564637,56153,90743,91632,240316,191021,271988,715433,811079,73614103000,3773084000,3820379000,3989132000,11714380000,8152151000,10713637000,30871529000,41509720000
Arizona,Information,2011,6194,3090,790,440,4320,666,272,5258,936,10220,3090,795,450,4335,780,395,5510,4710,238131,3528,4568,4733,14606,21310,21082,59978,130513,14072811000,225985000,191974000,251187000,680690000,1157452000,1406216000,3552164000,10159798000
Arizona,Management of Companies and Enterprises,2011,2974,241,70,55,366,475,831,1672,1302,4280,245,70,55,370,480,910,1760,2520,206175,278,0,0,911,5598,22354,28905,176904,15955235000,22362000,19141000,1412000,95628000,290685000,1455301000,1844040000,14089030000
Arizona,Manufacturing,2011,20324,8510,3460,2685,14655,2980,1149,18784,1540,21335,8510,3460,2685,14655,3065,1345,19065,2270,602383,9642,17840,29415,65111,91494,78568,271308,285620,34710426000,529584000,681394000,1125337000,2584377000,4128181000,3271525000,11274997000,21227486000
Arizona,"Mining, Quarrying, and Oil and Gas Extraction",2011,971,455,145,110,710,105,41,856,115,1270,455,145,110,710,125,65,900,370,29518,514,143,834,2572,1997,2306,8213,21365,1970350000,48421000,32279000,43761000,157685000,84795000,186075000,493319000,1481380000
Arizona,Other,2011,198,193,4,1,198,0,0,198,0,198,193,4,1,198,0,0,198,0,0,0,0,0,0,0,0,0,0,3445000,3342000,0,0,3445000,0,0,3445000,0
Arizona,Other Services (except Public Administration),2011,47637,29379,9170,4702,43251,3012,719,46982,655,53360,29425,9240,4920,43585,3870,2365,49820,3540,404744,50306,59173,60457,173798,104345,56412,343548,42202,10577608000,1394240000,1416090000,1542304000,4379502000,2578317000,1502013000,8757191000,1414949000
Arizona,"Professional, Scientific, and Technical Services",2011,74629,55000,8495,4482,67977,3403,1293,72673,1956,80865,55015,8525,4545,68085,3995,2270,74350,6515,642062,64161,53301,56241,183512,111025,79926,383830,226266,38519095000,3924557000,2678822000,3009933000,9718872000,6659413000,5015696000,21843880000,16339276000
Arizona,Real Estate and Rental and Leasing,2011,31262,24670,2722,1417,28809,1079,598,30486,776,39285,24700,2840,1535,29075,1790,1780,32645,6640,184439,29357,16508,16968,64936,29782,25584,125365,54567,7913305000,1229120000,526333000,622117000,2397406000,1187644000,1289327000,5149028000,2732841000
Arizona,Retail Trade,2011,50121,28246,9555,5029,42830,3543,1317,47690,2431,88970,28415,9825,5810,44050,5855,4530,54435,34535,1480387,43021,50862,51880,149488,108713,102387,397589,976839,36481186000,1224167000,1268522000,1492478000,3976530000,3531018000,4084018000,12289753000,22648623000
Arizona,Total,2011,100672,60853,16147,9685,86685,8480,2550,97715,2957,130305,60970,16352,10105,87427,10655,6767,104849,25456,2108561,95790,106378,128761,330929,309738,287488,928155,1180406,86533273000,3843641000,3413870000,4276083000,11533594000,10677154000,11193091000,33403839000,53129434000
Arizona,Transportation and Warehousing,2011,13155,7180,1793,960,9933,1209,699,11841,1314,15540,7195,1795,975,9965,1395,905,12265,3275,302324,7924,10119,10276,32726,33568,30314,105031,189253,11685151000,338522000,375066000,361239000,1124470000,1247503000,1127128000,3641370000,7943642000
Arizona,Utilities,2011,830,465,110,50,625,47,55,727,103,1390,465,115,50,630,105,165,900,490,30794,0,362,262,67,1446,4475,10373,1064,2702495000,22870000,23048000,12818000,76616000,102805000,339163000,696710000,103084000
Arizona,Wholesale Trade,2011,26996,13515,3650,2607,19772,2965,1563,24300,2696,32370,13540,3715,2730,19985,3435,2290,25710,6660,454629,20181,20827,25993,73217,77276,49403,212139,224225,28992263000,1033453000,1013629000,1481359000,3654984000,3666357000,2680057000,10557383000,17805293000
Arkansas,Accommodation and Food Services,2011,20591,7005,3930,4143,15078,4288,663,20029,562,26615,7025,3975,4210,15210,4870,2525,22605,4010,461827,10866,26066,56497,94331,146118,80791,324687,126798,5851440000,237941000,298208000,663796000,1204229000,1763366000,946710000,3989955000,1722033000
Arkansas,Administrative and Support and Waste Management and Remediation Services,2011,11480,6800,1615,1005,9420,992,304,10716,764,12950,6800,1620,1045,9465,1155,465,11085,1865,250675,8956,9424,12359,33402,33355,31565,107848,121657,6483473000,320590000,279200000,326571000,965530000,882033000,617546000,2631967000,3225921000
Arkansas,"Agriculture, Forestry, Fishing and Hunting",2011,3103,1685,855,310,2850,155,45,3050,53,3250,1685,855,310,2850,175,60,3085,165,21494,2745,5143,3599,12295,4091,3449,20174,403,728986000,108299000,207883000,123043000,458392000,118470000,52096000,642857000,47838000
Arkansas,"Arts, Entertainment, and Recreation",2011,4019,2480,555,425,3460,397,92,3949,70,4105,2480,555,430,3465,440,120,4025,80,42816,3227,3224,5164,12846,13737,6771,36416,2289,798569000,116081000,45115000,70871000,243237000,255489000,133835000,673407000,42597000
Arkansas,Construction,2011,26145,16665,4425,2655,23745,1915,246,25906,239,26455,16665,4425,2680,23770,1940,310,26020,435,211855,26380,28068,34892,93385,64608,23048,189289,16047,8089611000,820836000,898283000,1225094000,2963315000,2598005000,1035571000,6954298000,743044000
Arkansas,Educational Services,2011,2540,1155,455,265,1875,415,145,2435,105,2810,1155,455,265,1875,430,345,2650,160,77515,1292,2730,3399,8209,16897,17281,44719,26226,1581934000,44690000,47214000,53805000,152211000,379828000,547478000,1109289000,430624000
Arkansas,Finance and Insurance,2011,11906,8165,1445,434,10044,683,375,11102,804,21505,8165,1470,580,10215,2070,2465,14750,6755,175637,12875,8385,5230,28548,23808,28059,85843,88093,9155554000,450397000,351693000,224931000,1057591000,1085354000,1159056000,3633647000,5189798000
Arkansas,Health Care and Social Assistance,2011,29626,13900,6520,3853,24273,2978,1433,28684,942,37185,13900,6540,3960,24400,4125,4100,32625,4560,855425,22500,41899,48576,115621,127845,173782,423987,421761,31929239000,1390259000,1585146000,1879436000,4894431000,4048323000,4995245000,14294132000,17368828000
Arkansas,Information,2011,2618,1030,400,315,1745,305,125,2175,443,5085,1030,400,320,1750,410,230,2390,2695,103700,1322,2122,3494,7608,8722,4537,22530,52361,5474012000,43759000,59254000,103815000,227815000,403460000,147693000,935410000,2676689000
Arkansas,Management of Companies and Enterprises,2011,1493,70,30,55,155,280,442,877,616,5830,70,30,55,155,285,495,935,4895,196712,0,0,240,524,3059,9781,13750,182882,16257730000,4038000,1582000,9853000,31841000,153459000,559940000,753535000,15496607000
Arkansas,Manufacturing,2011,12235,4180,2120,1490,7790,1900,889,10579,1656,13445,4180,2120,1490,7790,2110,1085,10985,2460,689874,5687,11360,15303,36068,56668,56932,183826,434987,27687611000,198555000,344688000,512993000,1161089000,1995484000,2326047000,6730083000,17521430000
Arkansas,"Mining, Quarrying, and Oil and Gas Extraction",2011,1834,805,220,190,1215,255,93,1563,271,2090,805,220,190,1215,265,115,1595,495,48874,645,1217,2627,4084,8249,7659,22473,26277,3275554000,67416000,61503000,111568000,244494000,467210000,528508000,1302713000,1974281000
Arkansas,Other,2011,104,96,6,2,104,0,0,104,0,104,96,6,2,104,0,0,104,0,159,0,0,0,159,0,0,159,0,2262000,1733000,0,0,2262000,0,0,2262000,0
Arkansas,Other Services (except Public Administration),2011,31514,20195,6272,2805,29272,1706,208,31186,328,32950,20205,6305,2900,29410,2225,410,32045,905,209166,36800,39633,35219,114328,58153,13271,193186,10830,4616643000,781641000,810804000,779245000,2392516000,1110203000,337051000,4048120000,471890000
Arkansas,"Professional, Scientific, and Technical Services",2011,26575,18855,3885,1731,24471,973,393,25837,738,28500,18860,3910,1825,24595,1265,850,26710,1790,166834,25612,23469,21329,74444,27659,19794,128742,30393,7886034000,1183675000,979874000,872418000,3064604000,1398787000,906393000,5668727000,1912627000
Arkansas,Real Estate and Rental and Leasing,2011,11507,9058,1003,475,10536,431,205,11172,335,13985,9155,1015,520,10690,960,470,12120,1865,62983,12863,6133,4616,25447,11239,5172,44757,15980,1901033000,351218000,155464000,138154000,668421000,348744000,169723000,1308799000,549816000
Arkansas,Retail Trade,2011,35783,18370,8415,4331,31116,2549,621,34286,1497,54215,18470,8550,4730,31750,4190,2760,38700,15515,542622,30416,52637,51834,143013,76461,43937,275423,243918,12881268000,735897000,1192314000,1351281000,3319182000,2436164000,1111170000,7140946000,5587114000
Arkansas,Total,2011,50426,28636,9115,5364,43115,4414,1205,48734,1692,64471,28693,9198,5632,43523,6095,3747,53365,11106,980644,49146,59600,70944,179690,161475,141684,482849,497795,35312365000,1543827000,1655769000,2002297000,5201893000,4877976000,4614778000,14694647000,20617718000
Arkansas,Transportation and Warehousing,2011,10457,6150,1409,960,8519,835,289,9643,814,12170,6160,1420,975,8555,895,375,9825,2345,228530,8415,8636,10915,29609,27263,15995,76609,128232,9190797000,311650000,252979000,371895000,972418000,992903000,625152000,2686263000,5560687000
Arkansas,Utilities,2011,698,390,115,20,525,55,48,628,70,1675,390,115,20,525,135,165,825,850,31601,916,685,126,1790,2728,8579,13473,533,2391822000,22929000,19790000,7004000,52194000,148923000,597453000,814709000,50204000
Arkansas,Wholesale Trade,2011,13832,5775,1947,1580,9302,1888,875,12065,1767,17015,5785,1980,1645,9410,2530,1390,13330,3685,210918,8147,10815,16947,40293,49207,26481,130869,74390,10718278000,390134000,441079000,731109000,1647748000,2221169000,1483163000,5964205000,4380679000
California,Accommodation and Food Services,2011,288857,114372,62007,54438,230817,50154,5806,286777,2080,381935,114630,62330,55875,232835,60145,24885,317865,64070,6697540,194385,404333,723934,1322743,1866760,948118,4126558,2483230,124479060000,4642247000,5519895000,10923581000,20957344000,32801995000,17480835000,71533095000,52937361000
California,Administrative and Support and Waste Management and Remediation Services,2011,174971,106344,26624,16582,149550,16874,4930,171354,3617,204835,106460,26770,16980,150210,18880,7695,176785,28050,5431518,168362,173338,219528,568305,612369,752433,1952399,3416273,211783867000,6858947000,5707022000,7763478000,20332953000,24283490000,24272051000,69371338000,142015336000
California,"Agriculture, Forestry, Fishing and Hunting",2011,9059,5920,1315,725,7960,774,220,8954,105,9310,5920,1315,735,7970,845,315,9130,180,132276,7509,8240,9033,25981,34299,27783,89986,37527,4441910000,499570000,396202000,415125000,1320249000,1398677000,765187000,3528015000,802961000
California,"Arts, Entertainment, and Recreation",2011,96180,72425,8720,5646,86791,6801,1830,95422,758,102425,72475,8780,5820,87075,7425,2635,97135,5290,1450640,52625,56611,75511,206555,277667,293240,786460,648906,65966280000,20459738000,2740246000,2534110000,25766005000,7053916000,12786300000,46594915000,18829075000
California,Construction,2011,322582,212469,51844,30461,294774,23469,3083,321326,1256,326905,212495,51885,30540,294920,24005,4400,323325,3580,2775960,329951,340434,408332,1078633,878515,444175,2407605,339247,147803660000,13262265000,13463795000,18739845000,45465905000,47042380000,26622670000,119197465000,26976792000
California,Educational Services,2011,52574,25185,7980,7323,40488,8853,2265,51606,968,60030,25225,8020,7510,40755,10170,3930,54855,5175,1842620,39505,52395,98761,191816,362025,363086,921610,914766,65514775000,1407850000,1228085000,2352105000,4997625000,11447524000,13114039000,29676855000,35630935000
California,Finance and Insurance,2011,136156,98590,16517,7520,122627,7079,2861,132567,3589,242565,98830,16980,8475,124285,11680,13805,149770,92795,2800292,152946,104457,96935,362896,240989,323556,938635,1819161,255187529000,8486902000,6567485000,8272672000,23370322000,23117530000,30602844000,77310796000,175161082000
California,Health Care and Social Assistance,2011,433260,251357,95309,44111,390777,29844,8795,429416,3844,508360,251825,96100,46380,394305,41790,29370,465465,42895,8515150,453081,622537,576938,1661319,1160156,1281112,4103283,4330823,433908056000,26029412000,25206741000,24492136000,75746771000,45542643000,47026392000,168407503000,262101123000
California,Information,2011,71905,48058,7275,5523,60856,6304,2177,69337,2568,102870,48115,7345,5655,61115,7150,3540,71805,31065,2325516,50146,46643,66786,175572,232820,251982,668969,1623469,232052976000,8786015000,3242796000,5225422000,17332305000,19041971000,24738110000,61654781000,159405263000
California,Management of Companies and Enterprises,2011,15942,1340,395,670,2405,3178,4945,10528,5414,24015,1345,405,680,2430,3255,5415,11100,12915,1357495,1677,1700,3950,7380,37244,166010,210650,1146471,159761910000,231135000,105415000,274600000,611150000,2783040000,12398165000,15792355000,143910518000
California,Manufacturing,2011,182891,75352,33303,27068,135723,31738,8347,175808,7083,192135,75410,33350,27155,135915,32570,10020,178505,13630,5574147,128011,212117,355663,717280,1229740,997449,3032150,2418441,331840744000,5999925000,8069866000,14453175000,28998428000,55871620000,52633014000,141339523000,183780302000
California,"Mining, Quarrying, and Oil and Gas Extraction",2011,3161,1395,405,399,2199,427,194,2820,341,4145,1395,405,420,2220,445,270,2935,1210,107047,1194,1819,5026,6499,14050,18460,44438,63477,10746421000,172994000,165468000,384521000,738368000,1091130000,1626439000,3550703000,6886015000
California,Other,2011,2214,2156,48,9,2213,1,0,2214,0,2214,2156,48,9,2213,1,0,2214,0,0,0,310,102,0,0,0,0,0,45055000,40131000,3113000,1492000,44736000,0,0,45055000,0
California,Other Services (except Public Administration),2011,310129,199797,57481,27959,285237,20449,2984,308670,1459,343485,199955,57890,29150,286995,25340,8380,320715,22770,2693709,357078,370614,365471,1102502,713091,347501,2163727,482479,79679855000,9607487000,9729674000,10384818000,29687517000,21192361000,11582143000,62680507000,15529341000
California,"Professional, Scientific, and Technical Services",2011,530053,388647,66410,35337,490394,27040,6618,524052,6001,569510,388895,66735,36545,492175,31845,11830,535850,33660,6064345,559358,432936,463925,1466616,941530,685124,3116215,2676978,462175335000,36086937000,25377961000,30749155000,92219675000,77072259000,61476038000,232013815000,228930670000
