state_name,industry_name,YEAR,firms_01: Total,firms_02: <5,firms_03: 5-9,firms_04: 10-19,firms_05: <20,firms_06: 20-99,firms_07: 100-499,firms_08: <500,firms_09: 500+,establishments_01: Total,establishments_02: <5,establishments_03: 5-9,establishments_04: 10-19,establishments_05: <20,establishments_06: 20-99,establishments_07: 100-499,establishments_08: <500,establishments_09: 500+,employment_01: Total,employment_02: <5,employment_03: 5-9,employment_04: 10-19,employment_05: <20,employment_06: 20-99,employment_07: 100-499,employment_08: <500,employment_09: 500+,annual_payroll_01: Total,annual_payroll_02: <5,annual_payroll_03: 5-9,annual_payroll_04: 10-19,annual_payroll_05: <20,annual_payroll_06: 20-99,annual_payroll_07: 100-499,annual_payroll_08: <500,annual_payroll_09: 500+
Alabama,Real Estate and Rental and Leasing,2010,15140,11000,1668,859,13527,743,381,14651,489,20025,11020,1760,995,13775,1345,1075,16195,3830,118879,16387,10483,10313,39039,19839,20700,81808,33658,3784660000,509442000,297135000,300609000,1131605000,739682000,660437000,2586579000,1141888000
Alabama,Retail Trade,2010,57867,32999,11351,6118,50468,4389,1053,55910,1957,92420,33185,11670,6935,51790,7560,4250,63600,28820,1016540,56443,71502,77513,210469,138478,83063,446049,528336,23925581000,1346092000,1637254000,1952766000,4976581000,4052588000,2257419000,11533042000,11345429000
Alabama,Total,2010,75518,41651,13720,8790,64161,7081,1921,73163,2355,99251,41744,13893,9305,64942,9668,5362,79972,19279,1568111,77287,90189,116954,284430,260709,223163,768302,799809,57448016000,2376758000,2623846000,3577009000,8577613000,8989585000,8063381000,25630579000,31817437000
Alabama,Transportation and Warehousing,2010,12197,6825,1455,1133,9413,1182,537,11132,1065,14370,6825,1455,1170,9450,1345,685,11480,2890,250461,10471,8679,14188,34938,35938,33302,107939,120045,10250732000,350473000,267367000,462155000,1116156000,1225370000,1234629000,3681758000,5450938000
Alabama,Utilities,2010,544,150,140,30,320,100,25,445,99,2085,150,140,30,320,200,75,595,1490,34680,349,849,98,1519,5228,2720,9569,502,2537678000,6499000,29504000,10706000,46709000,308317000,169600000,527948000,22776000
Alabama,Wholesale Trade,2010,21623,9310,3447,2629,15386,2732,1299,19417,2206,26675,9335,3510,2805,15650,3515,2265,21430,5245,344177,14199,20571,30052,69723,76348,52274,213960,116594,16980139000,686856000,911354000,1427407000,3131249000,3438335000,2610454000,9737577000,6671972000
Alaska,Accommodation and Food Services,2010,8607,4245,1786,1189,7220,1024,196,8440,167,9965,4255,1790,1225,7270,1255,730,9255,710,130681,5693,11422,15663,33060,36422,24216,94696,32037,2954454000,220707000,204321000,267816000,704228000,700810000,490731000,1909294000,996962000
Alaska,Administrative and Support and Waste Management and Remediation Services,2010,4741,2740,730,463,3933,303,145,4381,360,5335,2740,735,475,3950,365,290,4605,730,96649,3253,4301,5123,13827,6856,7026,32850,58529,4590745000,160294000,168518000,213617000,568469000,266915000,262960000,1504989000,2902131000
Alaska,"Agriculture, Forestry, Fishing and Hunting",2010,1915,1780,65,30,1875,15,15,1905,10,1925,1780,65,30,1875,15,20,1910,15,5598,1038,190,203,1828,0,0,1897,0,252233000,91045000,6328000,6138000,130060000,0,0,212263000,0
Alaska,"Arts, Entertainment, and Recreation",2010,2585,1770,355,220,2345,205,15,2565,20,2740,1770,370,260,2400,210,15,2625,115,19703,769,1479,1433,5866,6239,0,12307,0,390784000,90876000,42362000,38920000,204501000,93327000,0,332454000,0
Alaska,Construction,2010,12083,8415,1700,1097,11212,596,89,11897,186,12305,8415,1700,1100,11215,640,110,11965,340,90194,9951,10149,13451,36533,17883,5264,64294,23237,7560985000,815850000,706053000,952329000,2539010000,1612616000,461618000,4914605000,2339962000
Alaska,Educational Services,2010,1135,560,265,120,945,115,45,1105,30,1280,560,265,125,950,120,170,1240,40,13345,563,1321,1523,4037,3125,2094,12749,0,340065000,20136000,37151000,34741000,101913000,71952000,68488000,326170000,0
Alaska,Finance and Insurance,2010,2179,1175,305,165,1645,116,95,1856,323,3925,1175,310,180,1665,235,400,2300,1625,35025,318,1471,1349,4797,2501,0,12472,15626,2095609000,89599000,69289000,80020000,274712000,124654000,150660000,810600000,1037683000
Alaska,Health Care and Social Assistance,2010,9596,4620,2165,1325,8110,851,374,9335,261,11110,4620,2175,1355,8150,1120,890,10160,950,210736,7142,13499,16154,38727,30862,46265,121036,72688,10373649000,516542000,698970000,1042086000,2318880000,1477817000,1586546000,5556867000,4131145000
Alaska,Information,2010,1081,465,140,138,743,116,73,932,149,1925,470,145,155,770,200,220,1190,735,31325,455,273,1054,2171,2394,985,5911,7018,1901027000,27118000,20190000,35943000,92669000,122123000,48367000,460059000,1328180000
Alaska,Management of Companies and Enterprises,2010,531,50,15,26,91,105,130,326,205,710,50,15,30,95,105,150,350,360,31724,0,0,0,0,903,0,0,25617,3330699000,3637000,0,0,1043000,34153000,0,5326000,2959155000
Alaska,Manufacturing,2010,2288,1215,425,245,1885,195,25,2105,183,2625,1220,425,245,1890,210,40,2140,485,53003,673,1442,1294,5856,3916,3375,14640,37695,2115897000,74227000,133868000,101139000,372316000,176747000,107620000,726390000,1340473000
Alaska,"Mining, Quarrying, and Oil and Gas Extraction",2010,630,315,50,45,410,45,55,510,120,780,315,50,50,415,45,65,525,255,42997,0,31,0,217,464,4165,7246,34955,4507640000,38055000,13627000,10312000,69514000,46489000,495749000,883962000,3428265000
Alaska,Other,2010,38,36,1,1,38,0,0,38,0,38,36,1,1,38,0,0,38,0,0,0,0,0,0,0,0,0,0,954000,711000,0,0,954000,0,0,954000,0
Alaska,Other Services (except Public Administration),2010,8346,5135,1823,832,7790,315,90,8195,151,8865,5140,1835,895,7870,390,280,8540,325,47553,8835,11192,9932,31949,8450,2690,44813,1302,1513679000,281422000,328062000,316548000,970259000,305903000,65089000,1403311000,48787000
Alaska,"Professional, Scientific, and Technical Services",2010,8672,5640,1000,790,7430,507,185,8122,550,9830,5645,1000,835,7480,665,235,8380,1450,81740,7576,6283,9021,24979,12778,4918,46571,25044,5316701000,474909000,377833000,631871000,1534982000,966143000,378577000,3095053000,2135547000
Alaska,Real Estate and Rental and Leasing,2010,3635,2660,400,200,3260,167,63,3490,145,4105,2665,400,230,3295,295,215,3805,300,23654,3755,2307,1886,8708,3435,2112,16419,2958,915321000,151646000,92566000,66462000,328701000,145259000,72934000,658302000,209004000
Alaska,Retail Trade,2010,9719,4866,1919,1355,8140,857,208,9205,514,12575,4910,2005,1530,8445,1290,525,10260,2315,153776,5675,10229,15014,35599,21079,9613,77435,42839,4414854000,253263000,322265000,441172000,1071685000,715420000,346169000,2356326000,1308504000
Alaska,Total,2010,16462,9920,2776,1744,14440,1142,311,15893,569,19985,9949,2821,1904,14674,1624,1054,17352,2633,254734,15123,18265,23324,56712,40422,38240,135374,119360,12821494000,743636000,735069000,1018588000,2497293000,1806390000,1636105000,5939788000,6881706000
Alaska,Transportation and Warehousing,2010,4288,2665,423,344,3432,244,214,3890,398,5565,2670,430,390,3490,375,485,4350,1215,77338,1905,1260,2672,6989,5138,9945,27412,31441,4758394000,190010000,82109000,126053000,449545000,326034000,437190000,1480286000,1895610000
Alaska,Utilities,2010,282,90,50,42,182,50,45,277,5,455,90,55,85,230,75,135,440,15,8886,121,202,320,739,1658,5834,8486,0,695227000,6048000,7195000,19897000,34523000,132925000,470143000,659149000,0
Alaska,Wholesale Trade,2010,2820,1065,330,275,1670,388,194,2252,568,3715,1075,330,320,1725,510,295,2530,1185,34892,561,1230,1805,5534,5735,3431,19922,11659,2165090000,75563000,62803000,103675000,330819000,325311000,150772000,1018633000,890852000
Arizona,Accommodation and Food Services,2010,39092,13354,7830,7733,28917,7823,1192,37932,1160,57190,13375,7855,7895,29125,9290,4910,43325,13865,1178510,22432,51195,104334,179827,292576,174195,650467,526273,18967340000,548465000,628721000,1293163000,2481355000,4183252000,2549084000,9245470000,9678447000
Arizona,Administrative and Support and Waste Management and Remediation Services,2010,35865,21320,5165,3210,29695,3114,1240,34049,1816,41095,21330,5205,3285,29820,3320,1585,34725,6370,1003354,29921,33251,41077,108238,113066,158417,389009,599438,34153258000,977534000,926298000,1143096000,3083232000,3153604000,4392192000,10982472000,22576484000
Arizona,"Agriculture, Forestry, Fishing and Hunting",2010,925,660,130,50,840,50,20,910,15,940,660,130,50,840,65,20,925,15,5985,768,0,0,2170,1609,1272,5415,0,186967000,35540000,14953000,3476000,79576000,54314000,23884000,177097000,0
Arizona,"Arts, Entertainment, and Recreation",2010,7445,4185,995,670,5850,942,409,7201,244,8475,4185,1005,685,5875,975,710,7560,915,184438,2917,4899,8071,17344,35473,54844,117150,57446,5822188000,270670000,116577000,174770000,585135000,656817000,2660839000,4041039000,1346609000
Arizona,Construction,2010,59762,38045,9411,6077,53533,4750,864,59147,615,60455,38050,9420,6095,53565,4805,1035,59405,1050,603315,56488,60934,80388,200798,172478,91636,476331,73259,25962175000,1883535000,1975261000,2711301000,6577939000,7083279000,3929255000,17957714000,5915690000
Arizona,Educational Services,2010,8298,3830,1195,1205,6230,1395,361,7986,312,9535,3835,1195,1210,6240,1500,645,8385,1150,281045,4627,7645,15655,29301,54094,44472,134728,142829,10549652000,186262000,176370000,327642000,697439000,1604477000,1450057000,3900817000,6396594000
Arizona,Finance and Insurance,2010,25210,17958,2500,923,21381,1019,812,23212,1998,47260,17980,2610,1045,21635,1550,2255,25440,21820,604808,27601,14317,10716,54027,28365,39740,127081,456385,35860043000,1152605000,660745000,627030000,2512027000,1733009000,2324181000,6783768000,28496114000
Arizona,Health Care and Social Assistance,2010,66091,36670,13530,7464,57664,5038,1795,64497,1594,82000,36720,13685,7740,58145,6895,5610,70650,11350,1531876,56476,87094,95284,242844,186907,259809,703720,789378,70063604000,3737101000,3873732000,4049524000,11693611000,8199086000,10312312000,30541440000,38454652000
Arizona,Information,2010,6319,3205,785,510,4500,616,302,5418,901,10300,3205,790,515,4510,720,400,5630,4670,195429,3402,4144,6256,15201,19721,19416,59217,130971,14780189000,257964000,199102000,325435000,804692000,1121485000,1250870000,3552867000,8119280000
Arizona,Management of Companies and Enterprises,2010,2976,236,50,65,351,455,817,1623,1353,4460,240,50,65,355,460,885,1700,2760,214450,343,168,29,1073,5253,24395,30721,182946,16524850000,33187000,17304000,25384000,79912000,271833000,1681645000,2034335000,14403967000
Arizona,Manufacturing,2010,20745,8895,3490,2690,15075,3092,1041,19208,1537,21780,8895,3490,2690,15075,3195,1185,19455,2325,605246,12047,18141,29234,67968,94851,58497,258553,303951,34269662000,492301000,662317000,1052261000,2446377000,4054352000,2473772000,10607615000,21756702000
Arizona,"Mining, Quarrying, and Oil and Gas Extraction",2010,884,390,120,105,615,115,41,771,113,1215,390,120,105,615,135,65,815,400,28461,216,446,646,2180,2547,573,7158,20875,1769398000,40165000,21972000,23440000,125378000,121076000,112996000,400539000,1326189000
Arizona,Other,2010,204,198,3,3,204,0,0,204,0,204,198,3,3,204,0,0,204,0,0,0,0,33,0,0,0,0,0,3979000,3678000,217000,84000,3979000,0,0,3979000,0
Arizona,Other Services (except Public Administration),2010,47474,29189,9025,4895,43109,2947,776,46832,642,53305,29230,9120,5050,43400,3815,2490,49705,3600,405008,49960,58776,62460,174633,100257,59954,342847,42748,10394471000,1351769000,1376177000,1528213000,4273656000,2441969000,1608744000,8566364000,1364775000
Arizona,"Professional, Scientific, and Technical Services",2010,75363,55500,8185,5039,68724,3366,1321,73411,1952,81315,55510,8215,5125,68850,3925,2110,74885,6430,632703,67846,50655,63224,190241,106162,79306,382643,218482,38159080000,3762806000,2419006000,3193078000,9458576000,6497410000,4793914000,21087457000,15987370000
Arizona,Real Estate and Rental and Leasing,2010,31708,25035,2632,1518,29185,1127,583,30895,813,39765,25085,2750,1690,29525,1830,1545,32900,6865,203251,27622,16071,17834,65815,32048,22254,125693,66226,7810433000,1105461000,521815000,588467000,2226350000,1186556000,1126115000,4750103000,2968844000
Arizona,Retail Trade,2010,51469,29133,9695,5239,44067,3629,1337,49033,2436,89965,29275,10055,6020,45350,5995,4565,55910,34055,1465904,42166,52114,52197,152502,107439,103006,374816,988683,35669175000,1180818000,1298159000,1560780000,3969609000,3400993000,3881747000,11921112000,22418058000
Arizona,Total,2010,102175,61994,16049,10185,88228,8434,2570,99232,2943,131849,62101,16281,10633,89015,10659,6659,106333,25516,2065224,97639,105358,135068,338065,305709,282220,925994,1139230,84030312000,3757658000,3338483000,4242532000,11338673000,10488845000,10724886000,32552404000,51477908000
Arizona,Transportation and Warehousing,2010,12953,6990,1740,1060,9790,1148,671,11609,1344,15325,7000,1745,1070,9815,1315,885,12015,3310,277143,7534,10148,13318,33853,29887,27349,102069,143886,10494278000,309327000,336880000,418352000,1112831000,1100314000,999996000,3336878000,6790431000
Arizona,Utilities,2010,789,435,95,70,600,40,67,707,82,1325,435,100,70,605,95,175,875,450,5935,437,488,688,1978,899,4707,10781,49,377390000,22197000,17453000,41586000,82166000,84416000,505035000,700431000,4374000
Arizona,Wholesale Trade,2010,27585,14077,3790,2601,20468,2959,1569,24996,2589,32520,14115,3850,2745,20710,3410,2220,26340,6180,448167,20636,21968,27637,73935,73162,51317,218053,212877,26600451000,1071915000,987504000,1343794000,3486059000,3493727000,2712042000,10506312000,15601401000
Arkansas,Accommodation and Food Services,2010,20418,7170,3740,4108,15018,4195,624,19837,581,26450,7200,3780,4185,15165,4815,2410,22390,4060,451652,11268,24805,55548,92865,145089,73882,315517,135997,5673053000,228174000,284461000,645604000,1163243000,1713722000,879592000,3832078000,1839055000
Arkansas,Administrative and Support and Waste Management and Remediation Services,2010,11274,6565,1665,1075,9305,932,307,10544,730,12630,6565,1670,1115,9350,1065,510,10925,1705,243290,8492,10557,13040,34719,30443,26266,102991,125628,6095878000,286991000,304764000,333597000,963910000,814883000,539402000,2519827000,3129724000
Arkansas,"Agriculture, Forestry, Fishing and Hunting",2010,3228,1855,755,335,2945,190,40,3175,53,3365,1855,755,335,2945,210,45,3200,165,21626,3137,4788,4157,12654,5398,0,20177,787,708799000,131214000,178431000,138734000,457693000,139196000,10965000,637909000,46324000
Arkansas,"Arts, Entertainment, and Recreation",2010,3954,2355,615,405,3375,422,87,3884,70,4045,2355,615,415,3385,460,115,3960,85,42829,1773,3876,4898,12935,14055,7049,37112,2178,773420000,108474000,51098000,64130000,232219000,261044000,136895000,670961000,41115000
Arkansas,Construction,2010,27428,17505,4550,3045,25100,1875,259,27234,194,27695,17505,4550,3045,25100,1920,345,27365,330,213521,28289,29725,40385,99613,63508,29855,197582,7758,7960224000,844523000,871497000,1337788000,3068945000,2464048000,1391687000,7085275000,451056000
Arkansas,Educational Services,2010,2550,1245,370,280,1895,405,145,2445,105,2835,1245,370,280,1895,425,350,2670,165,74460,1542,2317,3103,7257,16366,16036,42764,25726,1477538000,48435000,38275000,50958000,142985000,355676000,509088000,1036963000,402322000
Arkansas,Finance and Insurance,2010,12027,8280,1370,480,10130,712,380,11222,805,21865,8290,1395,615,10300,2060,2580,14940,6925,168348,13366,8168,5957,28888,24402,27997,87204,78065,8695742000,448197000,334098000,232984000,1044302000,1092706000,1104919000,3565213000,4819177000
Arkansas,Health Care and Social Assistance,2010,29540,13730,6580,3925,24235,2933,1434,28602,938,37195,13730,6600,4025,24355,4140,4345,32840,4355,850131,23328,42428,49151,117594,123733,180018,425987,414696,30973806000,1424699000,1541027000,1876729000,4870282000,3915838000,5071704000,14181655000,16536889000
Arkansas,Information,2010,2621,1090,380,290,1760,345,100,2205,416,5260,1090,380,290,1760,455,160,2375,2885,102349,842,2101,3039,6617,9968,2166,21120,52194,5291823000,39706000,56812000,83932000,200167000,438575000,66139000,866677000,2650685000
Arkansas,Management of Companies and Enterprises,2010,1537,115,25,55,195,275,466,936,601,5690,115,25,55,195,280,510,985,4705,180800,96,0,367,660,2693,9136,12755,167947,15285155000,9711000,0,18109000,46685000,137834000,516425000,707190000,14570270000
Arkansas,Manufacturing,2010,12668,4475,2210,1595,8280,1875,882,11037,1631,13870,4475,2210,1600,8285,2045,1120,11450,2420,677191,6007,10983,16653,37333,57704,58963,190638,426485,26217857000,208006000,362385000,546835000,1217384000,2090103000,2249258000,6733447000,16684364000
Arkansas,"Mining, Quarrying, and Oil and Gas Extraction",2010,1803,800,210,205,1215,225,98,1538,265,2015,800,210,205,1215,230,125,1570,445,43798,683,1053,2297,5683,6696,6675,20211,23592,2784418000,60088000,52091000,123652000,254101000,319388000,426701000,1053826000,1731185000
Arkansas,Other,2010,115,110,3,1,114,1,0,115,0,115,110,3,1,114,1,0,115,0,0,0,20,0,0,0,0,0,0,2165000,1871000,127000,0,2059000,0,0,2165000,0
Arkansas,Other Services (except Public Administration),2010,31765,20440,6047,2960,29447,1791,208,31446,319,33280,20475,6090,3050,29615,2300,435,32350,930,210688,37519,38359,37348,115371,59479,12209,193710,13069,4507990000,780020000,770536000,759538000,2324783000,1140528000,315838000,3970113000,431827000
Arkansas,"Professional, Scientific, and Technical Services",2010,26753,19065,3751,1843,24659,1020,373,26052,701,28795,19070,3780,1910,24760,1335,840,26935,1860,163596,27472,22802,23043,76025,27626,16217,129530,28834,7583768000,1140464000,861255000,885217000,2958445000,1502176000,776580000,5586477000,1727694000
Arkansas,Real Estate and Rental and Leasing,2010,11744,9195,1045,538,10778,417,222,11417,327,14485,9205,1050,600,10855,915,595,12365,2120,63726,12802,6023,5872,25974,11988,4587,46682,15775,1807711000,331554000,157699000,155722000,664735000,359477000,116860000,1259753000,497872000
Arkansas,Retail Trade,2010,36762,19452,8198,4449,32099,2616,608,35323,1439,55030,19570,8355,4890,32815,4535,2510,39860,15170,536811,34296,51899,54892,144264,79658,37663,274591,243555,12661822000,772020000,1147718000,1346571000,3292750000,2384592000,953828000,6904405000,5401827000
Arkansas,Total,2010,51072,29233,8988,5611,43832,4398,1191,49421,1651,65158,29288,9070,5885,44243,6140,3802,54185,10973,965474,50583,58962,74163,183708,159731,139164,482603,482871,33735110000,1535799000,1599405000,2026282000,5161486000,4776468000,4397712000,14335666000,19399444000
Arkansas,Transportation and Warehousing,2010,10462,6160,1460,929,8549,785,324,9658,804,12060,6160,1475,950,8585,840,445,9870,2190,218738,9074,8832,10941,30459,23906,18741,76487,120670,8437326000,277936000,275119000,336492000,917264000,914863000,650925000,2648537000,4989329000
Arkansas,Utilities,2010,728,420,115,20,555,55,48,658,70,1720,420,115,20,555,135,165,855,865,31741,950,686,0,1849,2750,8646,13619,518,2247616000,23609000,19946000,6974000,53466000,146742000,547783000,764853000,189609000
Arkansas,Wholesale Trade,2010,13892,5745,1879,1740,9364,1887,896,12147,1745,16930,5765,1910,1835,9510,2530,1405,13445,3485,212724,5998,10490,19102,41490,48149,26472,130778,73932,10395137000,387600000,405477000,759613000,1636810000,2129464000,1296111000,5666125000,4323054000
California,Accommodation and Food Services,2010,284785,114890,60474,53603,228967,48068,5669,282704,2081,377315,115085,60815,54855,230755,58325,24745,313825,63490,6517210,198695,394764,714832,1308417,1793995,940284,4029339,2404225,118278360000,4298469000,5317021000,10420600000,19918825000,30807930000,16703107000,67717520000,49837607000
California,Administrative and Support and Waste Management and Remediation Services,2010,175489,105966,26976,16900,149842,16994,5007,171843,3646,205800,106090,27155,17290,150535,19095,8020,177650,28150,5362258,169252,175237,223493,572944,636812,754115,2002235,3335136,204023786000,6967282000,5666940000,7524632000,20228451000,23603420000,23890723000,67860571000,135888209000
California,"Agriculture, Forestry, Fishing and Hunting",2010,9066,5970,1230,770,7970,754,251,8975,91,9310,5970,1230,780,7980,825,355,9160,150,126627,8232,7764,9305,26335,31068,29492,89137,29064,4270837000,484225000,337070000,430881000,1260639000,1363793000,753319000,3444687000,603499000
California,"Arts, Entertainment, and Recreation",2010,94881,71025,8620,5956,85601,6713,1762,94076,805,101025,71070,8670,6030,85770,7390,2425,95585,5440,1472130,52073,54726,78281,207900,274569,278393,766582,690119,66098090000,19619670000,2637149000,2494165000,24766595000,8090942000,12479740000,46153255000,19480931000
California,Construction,2010,330655,216204,51738,33782,301724,24172,3520,329416,1239,334995,216215,51770,33865,301850,24725,4870,331445,3550,2924005,334895,339020,452743,1128150,893015,521924,2544555,344676,146609370000,12764640000,12998085000,19826860000,45589585000,45768800000,27474740000,118848095000,25390246000
California,Educational Services,2010,51683,24845,7855,7168,39868,8669,2205,50742,941,58980,24870,7895,7285,40050,10025,4025,54100,4880,1741855,39035,51467,97703,188751,341756,343803,879480,853710,61881500000,1429890000,1237830000,2191382000,4881110000,10640405000,12594832000,28159090000,33548417000
California,Finance and Insurance,2010,137797,99245,16918,7752,123915,7419,2944,134278,3519,245515,99525,17480,8715,125720,12240,14965,152925,92590,2792144,159421,107205,99520,371006,248810,336457,964105,1539587,245744513000,8484367000,6579608000,7847877000,22977392000,22731891000,30168824000,76846519000,166932737000
California,Health Care and Social Assistance,2010,430364,251796,91881,44124,387801,30000,8696,426497,3867,505785,252205,92665,46300,391170,41915,29575,462660,43125,8366952,452902,600891,576101,1637634,1158084,1242679,4042129,4246747,414682619000,25733035000,24279622000,23670468000,73682874000,44887424000,45707771000,164465766000,248888503000
California,Information,2010,71075,46821,7635,5451,59907,6340,2263,68510,2565,101435,46875,7675,5630,60180,7235,3665,71080,30355,2454814,55294,49151,71304,178164,228014,257029,672426,1618405,229770491000,9276110000,3217884000,5212923000,17757349000,18089434000,22922636000,59519980000,151462964000
California,Management of Companies and Enterprises,2010,16168,1325,460,685,2470,3279,4953,10702,5466,24755,1335,460,700,2495,3345,5440,11280,13475,1312465,1665,2124,3995,7853,37074,166804,211850,1100537,149661300000,204545000,157285000,273065000,635265000,2868982000,13178585000,16683485000,132969194000
California,Manufacturing,2010,185265,77109,33029,27500,137638,31830,8624,178092,7173,194685,77165,33065,27645,137875,32700,10555,181130,13555,5606795,131084,210650,363379,724681,1222506,1023136,3055674,2344881,323530411000,5671986000,7798384000,14303203000,28075938000,54355947000,53145011000,139025422000,169374257000
California,"Mining, Quarrying, and Oil and Gas Extraction",2010,3094,1310,405,419,2134,451,191,2776,318,4085,1310,405,445,2160,470,280,2910,1175,105754,1806,2378,5260,9961,14610,18084,44057,58462,9744264000,121581000,167645000,355862000,659771000,1008549000,1454622000,3205876000,6260373000
California,Other,2010,2340,2267,52,17,2336,4,0,2340,0,2340,2267,52,17,2336,4,0,2340,0,0,0,320,0,0,99,0,0,0,49447000,42980000,3109000,0,48070000,1377000,0,49447000,0
California,Other Services (except Public Administration),2010,310615,201447,55672,28898,286017,20056,3083,309156,1459,344125,201570,56110,30145,287825,24920,9185,321930,22195,2696308,362314,358932,379362,1107211,701237,354958,2172420,494614,77931040000,9528143000,9348384000,10437006000,29336851000,20246605000,11635048000,61383917000,15368223000
California,"Professional, Scientific, and Technical Services",2010,525055,384105,65095,36787,485987,26766,6491,519244,5811,565165,384300,65425,38045,487770,31580,11950,531300,33865,5842080,558239,423046,482947,1471076,931898,655090,3072980,2679547,443244735000,34481603000,24259370000,30334192000,89128060000,73426805000,55816806000,219091215000,221761758000
